k,o_k,d_k,w_k,q_k,e_k,l_k
2478,1,3,4,24.26,858,1260
2482,2,5,4,8.88,736,1080
2571,1,3,6,27.01,655,1080
2583,5,1,7,21.61,504,840
2587,2,1,8,13.14,1045,1260
2609,3,1,2,32.27,556,840
2666,1,5,10,22.79,468,840
2721,2,5,10,21.18,1073,1260
2730,1,3,6,21.5,1038,1260
2798,1,3,7,11.51,660,1080
2821,3,2,8,12.93,374,840
2824,2,3,3,15.83,397,840
2854,3,1,7,4.43,482,840
2869,3,1,2,18.03,563,840
2895,4,2,10,13.05,394,840
2901,5,4,4,22.67,982,1260
2922,4,1,4,26.09,473,840
2941,1,5,1,11.67,697,1080
2943,2,1,9,20.01,771,1080
2953,1,5,10,29.66,692,1080
2975,2,5,5,30.32,647,1080
2980,5,3,4,5.97,483,840
3001,5,4,6,20.36,1077,1260
3018,1,3,1,29.09,490,840
3081,2,1,1,27.65,1061,1260
3095,1,5,7,16.78,617,1080
3136,3,5,4,15.66,975,1260
3160,3,1,1,21.36,1008,1260
3169,4,1,7,30.4,782,1080
3170,3,5,3,9.75,939,1260
3171,2,4,9,17.47,606,1080
3205,2,4,2,29.1,479,840
3237,1,2,3,6.89,525,840
3288,5,1,5,28.08,521,840
3293,1,3,8,24.6,744,1080
3351,3,5,3,30.42,492,840
3365,2,5,4,20.44,920,1260
3372,3,5,3,27.4,812,1080
3394,1,5,6,26.36,645,1080
3413,5,2,4,13.3,410,840
3416,1,5,5,17.45,963,1260
3418,2,5,7,6.93,1057,1260
3436,1,2,1,18.86,514,840
3442,5,1,4,11.64,1060,1260
3453,5,4,4,21.41,639,1080
3456,3,1,9,8.78,501,840
3470,4,5,5,5.29,978,1260
3483,4,2,1,27.87,502,840
3492,3,2,10,8.54,383,840
3497,1,2,8,29.67,639,1080
3499,1,2,6,29.53,552,840
3506,5,1,9,13.57,962,1260
3528,2,1,5,23.82,1038,1260
3547,1,5,5,12.2,837,1080
3552,5,1,5,19.96,544,840
3562,1,4,2,20.06,698,1080
3564,5,4,4,6.11,374,840
3581,2,3,8,16.46,951,1260
3631,4,1,10,12.31,1011,1260
3749,1,5,6,22.87,1066,1260
3754,4,1,1,22.61,825,1080
3784,4,5,1,31.29,422,840
3785,4,1,8,31.87,1049,1260
3820,2,1,2,27.63,1066,1260
3824,3,4,6,30.99,940,1260
3836,2,4,2,12.34,849,1260
3852,3,1,7,14.84,549,840
3857,1,4,4,22.83,478,840
3867,2,3,4,10.47,961,1260
3896,1,3,1,6.86,695,1080
3907,4,2,7,14.62,373,840
3909,5,4,4,13.61,372,840
3940,3,1,4,18.02,888,1260
3961,2,5,10,11.58,725,1080
3972,2,3,5,17.65,628,1080
3987,2,1,10,9.51,1064,1260
4012,4,5,8,31.15,752,1080
4017,1,2,9,7.33,826,1080
4019,4,3,10,20.25,799,1080
4030,4,3,4,16.66,888,1260
4034,5,1,3,26.45,1016,1260
4050,2,1,6,4.66,891,1260
4061,4,2,7,14.17,724,1080
4075,2,3,9,29.38,1043,1260
4086,4,5,4,21.13,379,840
4087,2,3,7,6.57,687,1080
4096,3,2,2,11.11,702,1080
4110,3,2,4,28.14,999,1260
4116,3,2,6,32.22,758,1080
4166,2,3,9,26.71,585,840
4183,3,1,1,28.98,1068,1260
4202,5,1,4,18.65,818,1080
4219,4,2,8,16.38,499,840
4266,5,4,2,20.61,633,1080
4270,2,3,9,6.63,761,1080
4315,4,5,3,11.2,778,1080
4325,5,2,4,28.71,719,1080
4359,5,3,4,7.91,676,1080
4368,2,1,6,27.74,980,1260
4389,4,2,2,15.88,516,840
4404,2,4,9,10.6,503,840
4410,1,5,7,28.31,830,1080
4446,5,2,2,30.04,741,1080
4450,2,1,5,30.06,956,1260
4467,1,2,8,26.89,719,1080
4544,3,1,10,6.99,665,1080
4631,1,2,5,31.61,752,1080
4651,1,5,10,6.79,868,1260
4658,3,1,9,8.75,1031,1260
4669,1,5,10,9.51,980,1260
4694,4,2,1,14.5,890,1260
4697,4,2,8,31.39,594,840
4732,4,2,2,19.25,568,840
4744,2,5,9,15.23,369,840
4764,1,4,3,22.7,888,1260
4798,3,1,1,16.08,881,1260
4803,4,5,9,14.13,662,1080
4815,4,1,5,23.04,828,1080
4821,3,2,5,17.46,447,840
4883,1,4,5,20.01,1017,1260
4909,3,4,6,8.6,604,1080
4939,1,4,10,20.7,487,840
4949,1,3,2,4.32,964,1260
4950,1,2,8,6.07,756,1080
4963,3,4,2,30.04,970,1260
4964,4,1,7,20.25,697,1080
5021,2,4,4,28.95,379,840
5038,4,5,5,23.33,673,1080
5057,1,2,9,22.29,650,1080
5060,4,3,10,9.44,547,840
5064,1,3,8,8.31,429,840
5074,3,5,6,10.11,801,1080
5111,4,3,9,10.74,963,1260
5115,1,5,6,12.47,925,1260
5133,2,1,3,13.03,815,1080
5139,2,1,4,8.33,959,1260
5153,5,3,9,12.79,881,1260
5196,1,3,4,21.35,1010,1260
5221,3,1,9,17.03,1058,1260
5225,1,4,7,31.66,660,1080
5243,2,4,10,25.67,417,840
5244,4,5,9,32.44,655,1080
5254,4,3,10,8.74,791,1080
5259,4,2,8,19.88,760,1080
5264,4,1,10,24.22,961,1260
5298,3,2,3,20.59,785,1080
5314,1,4,5,13.54,657,1080
5462,1,5,4,6.74,1012,1260
5482,4,1,8,11.88,807,1080
5511,3,1,4,10.17,795,1080
5537,5,1,3,9.56,564,840
5607,5,1,9,29.3,909,1260
5621,2,4,2,30.94,486,840
5636,5,2,1,9.76,1021,1260
5669,4,3,5,18.47,879,1260
5672,2,5,4,9.24,818,1080
5675,3,2,1,30.34,889,1260
5681,4,5,3,24.71,766,1080
5695,5,3,5,15.52,680,1080
5726,1,4,3,13.53,833,1080
5727,4,3,8,5.82,708,1080
5742,4,1,1,14.62,387,840
5752,5,4,5,18.79,398,840
5759,2,1,4,23.45,375,840
5782,4,1,3,29.47,985,1260
5787,1,2,3,12.39,1023,1260
5800,1,2,2,29.8,817,1080
5863,2,1,2,27.36,987,1260
5873,3,4,9,25.03,675,1080
5920,4,5,7,10.54,707,1080
5927,3,1,7,16.8,994,1260
5933,1,5,6,6.29,1066,1260
5937,2,3,8,17.78,883,1260
5950,4,1,7,27.48,1025,1260
5951,2,3,3,29.39,999,1260
5954,4,5,4,26.95,898,1260
5961,1,3,9,23.18,462,840
5994,3,5,1,25.24,613,1080
5998,2,5,6,28,1002,1260
5999,5,3,8,12.97,984,1260
6054,5,4,2,8.15,1066,1260
6061,3,2,5,32.02,591,840
6074,3,5,4,17.67,766,1080
6085,3,5,1,8.65,635,1080
6101,4,5,5,4.54,1067,1260
6114,2,5,6,14.84,722,1080
6116,4,1,5,30.8,764,1080
6215,4,3,5,29.25,1065,1260
6221,2,3,4,12.1,595,840
6238,3,2,4,22.35,1014,1260
6257,5,1,7,29.24,1023,1260
6316,5,1,4,13.61,736,1080
6340,5,2,7,31.2,921,1260
6344,3,5,2,4.61,977,1260
6349,3,1,5,32.47,417,840
6385,5,3,9,32.09,670,1080
6400,4,1,1,5.84,707,1080
6418,4,2,10,23.37,375,840
6421,4,2,7,21.45,953,1260
6430,3,4,8,28.38,1066,1260
6432,1,2,6,18.52,574,840
6459,2,5,7,9.2,1044,1260
6462,2,3,5,22.17,531,840
6493,5,1,3,29.78,366,840
6503,4,2,3,5.42,373,840
6516,1,3,7,26.97,1027,1260
6553,1,4,5,27.34,442,840
6576,1,3,10,7.12,876,1260
6594,5,3,8,23.05,758,1080
6652,1,4,5,31.75,739,1080
6655,5,2,1,26.36,921,1260
6664,3,2,4,5.01,671,1080
6687,3,5,5,14.41,693,1080
6693,3,1,9,19.14,621,1080
6726,2,5,2,12.03,731,1080
6729,5,4,4,13.44,380,840
6763,2,4,1,18.31,1053,1260
6767,1,4,3,28.48,900,1260
6786,5,1,8,18.18,1009,1260
6815,4,3,9,26.81,833,1080
6899,3,4,3,7.61,412,840
6931,4,5,7,26.65,939,1260
6939,2,3,1,22.36,452,840
6940,3,2,2,26.2,360,840
6951,1,4,6,22.72,426,840
6987,5,1,7,21.14,404,840
6997,1,3,10,14.32,376,840
7010,3,2,1,27.04,398,840
7040,4,5,1,19.58,958,1260
7053,4,3,9,9.32,636,1080
7055,5,4,8,28.41,499,840
7058,2,1,2,27.94,850,1260
7066,4,2,5,9.1,781,1080
7107,2,4,10,10.73,694,1080
7139,3,5,4,7.86,420,840
7155,3,1,8,13.47,925,1260
7161,3,2,4,8.79,366,840
7191,1,4,9,26,607,1080
7207,3,2,6,29.59,826,1080
7211,4,5,6,14.34,687,1080
7221,5,4,9,15.39,502,840
7224,4,2,6,8.78,372,840
7254,3,4,7,5.2,654,1080
7258,2,5,6,12.05,1048,1260
7266,1,4,8,15.25,853,1260
7289,3,2,6,11.17,570,840
7294,5,1,4,4.37,862,1260
7296,1,4,5,30.46,897,1260
7319,4,3,3,23.69,653,1080
7343,3,2,7,23.18,1054,1260
7361,3,4,3,4,929,1260
7389,4,3,7,27.23,469,840
7390,1,3,10,26.51,687,1080
7397,1,4,6,17.47,369,840
7430,5,3,1,30.72,524,840
7438,4,3,2,19.32,555,840
7509,1,5,10,31.76,365,840
7512,3,2,10,17.37,593,840
7542,3,5,8,23.26,438,840
7554,3,2,5,9.28,759,1080
7555,1,2,8,11.37,1059,1260
7563,2,3,5,24.96,752,1080
7576,1,2,6,11.78,598,840
7577,1,3,7,4.14,980,1260
7584,4,2,2,31.64,908,1260
7593,5,3,10,22.92,854,1260
7615,1,5,6,11.12,972,1260
7639,3,5,8,8.15,691,1080
7645,5,2,3,30.67,764,1080
7648,4,1,1,31.83,549,840
7658,3,4,9,24.5,604,1080
7661,5,1,4,19.14,1030,1260
7665,2,5,10,4.78,411,840
7668,3,5,9,18.36,546,840
7692,5,1,9,25.37,960,1260
7699,2,3,3,22.07,957,1260
7721,2,1,3,7.99,411,840
7722,4,5,9,19.41,575,840
7782,4,1,9,6.49,819,1080
7790,2,1,7,17.21,439,840
7854,2,1,4,22.01,815,1080
7873,5,2,1,15.53,975,1260
7916,5,4,8,20.38,982,1260
7924,1,5,10,12.92,431,840
7938,2,4,4,17.02,851,1260
7940,5,2,4,30.36,442,840
7941,1,4,6,28.88,711,1080
7942,3,5,9,7.43,419,840
7970,5,2,9,14.85,1021,1260
7982,1,2,8,26.07,827,1080
8024,4,5,7,28.31,744,1080
8027,1,3,10,14.01,813,1080
8104,4,2,4,5.77,465,840
8125,2,5,1,9.56,956,1260
8128,3,4,5,6.31,403,840
8149,1,4,6,21.94,1045,1260
8154,2,3,7,23.07,978,1260
8175,3,1,7,11.44,383,840
8182,1,5,5,27.66,390,840
8186,3,2,1,19.58,746,1080
8195,2,4,10,5.62,931,1260
8209,3,1,9,31.8,872,1260
8211,3,4,8,29.15,449,840
8221,1,5,1,4.77,629,1080
8247,2,1,5,16.69,466,840
8301,3,2,4,16.46,1079,1260
8321,5,2,1,30.15,686,1080
8340,1,5,1,4.94,927,1260
8343,3,2,10,26.65,642,1080
8370,1,3,9,29.09,772,1080
8372,3,2,5,30.02,360,840
8386,4,1,10,18.12,1033,1260
8479,2,1,6,20.66,531,840
8493,1,2,4,13.17,939,1260
8496,2,1,1,24.39,364,840
8525,5,1,4,22.91,1050,1260
8538,1,3,7,7.63,848,1260
8560,5,1,1,20.06,650,1080
8561,4,2,6,18.82,680,1080
8608,4,5,9,8.69,445,840
8609,3,2,10,17.54,684,1080
8613,5,2,8,19.82,980,1260
8647,2,3,9,19.95,728,1080
8718,1,3,7,6.97,454,840
8748,3,5,6,20.56,951,1260
8813,1,3,8,7.87,524,840
8819,3,1,2,28.57,712,1080
8821,5,2,5,4.57,510,840
8876,2,4,6,19.25,633,1080
8897,3,5,10,18.85,574,840
8907,3,5,7,28.63,664,1080
8938,3,2,8,21.92,713,1080
8947,5,3,1,4,768,1080
8952,1,2,8,15.82,844,1260
8972,2,4,4,20.27,1065,1260
9003,3,1,9,10.62,917,1260
9018,3,1,5,23.78,1072,1260
9055,1,2,3,24.35,420,840
9056,3,1,9,10.34,897,1260
9063,2,3,9,8.95,1074,1260
9081,2,3,8,30.12,893,1260
9098,4,2,6,19.76,747,1080
9101,3,1,9,25.58,550,840
9164,5,1,3,14.9,703,1080
9168,1,3,8,13.21,428,840
9207,4,5,8,31.98,985,1260
9218,3,4,10,5.77,594,840
9243,5,2,2,7.1,510,840
9251,2,4,5,22.47,800,1080
9256,2,5,8,22.67,450,840
9310,3,5,2,12.26,1027,1260
9322,4,3,5,26.94,693,1080
9347,3,4,10,15.27,939,1260
9357,3,1,10,11.86,889,1260
9368,3,1,10,5.94,609,1080
9372,4,3,9,15.95,746,1080
9378,4,2,4,16.58,959,1260
9380,1,5,9,6.6,989,1260
9393,1,3,2,7.25,885,1260
9394,2,4,5,31.18,473,840
9438,2,1,2,26.71,1034,1260
9459,2,5,10,12.45,1030,1260
9463,3,1,6,17.67,993,1260
9471,3,4,3,5.99,559,840
9483,3,1,7,26.22,1011,1260
9496,1,5,7,21.13,1074,1260
9509,3,1,6,13.46,716,1080
9512,2,4,8,25.22,659,1080
9558,4,3,1,16.71,947,1260
9643,3,5,1,15.96,728,1080
9687,3,4,2,22.66,612,1080
9692,4,3,4,9.21,886,1260
9729,2,4,8,6.2,653,1080
9760,1,3,5,11.75,1064,1260
9770,1,4,5,12.74,492,840
9772,5,4,8,8.33,699,1080
9826,2,1,10,5.78,751,1080
9832,4,3,6,20.14,1015,1260
9840,4,1,8,13.97,553,840
9855,1,3,9,16.53,654,1080
9911,2,1,4,12.9,411,840
9924,3,5,7,26.25,629,1080
9935,4,3,4,30.87,507,840
9951,5,2,8,18.01,1069,1260
9956,4,1,2,27.58,681,1080
9960,5,4,5,4.65,477,840
9973,3,5,10,22.16,419,840
9982,5,2,2,19.47,364,840
9996,2,1,7,9.82,622,1080
