k,o_k,d_k,w_k,q_k,e_k,l_k
175,23,6,7,23.3,993,1260
176,22,8,3,24.2,434,840
177,23,17,5,11.6,632,1080
178,11,1,3,9,374,840
179,5,21,6,19.3,653,1080
180,5,8,2,2.3,626,1080
187,11,22,7,6,632,1080
190,20,19,4,22.5,727,1080
192,18,19,6,7.9,824,1080
194,15,22,4,18.7,569,840
195,18,20,2,8.6,872,1260
197,22,12,7,22.3,778,1080
198,13,16,5,24.7,797,1080
201,4,7,7,3,729,1080
202,21,17,5,9.9,497,840
203,14,8,3,21.3,831,1080
205,2,7,10,17.6,564,840
206,10,20,8,18.4,780,1080
207,23,17,1,12.1,647,1080
208,11,15,2,8.3,636,1080
209,11,3,9,22.9,576,840
211,5,11,7,25.9,1036,1260
212,15,25,4,5.3,952,1260
213,20,6,8,20.9,849,1260
214,4,9,1,14.5,773,1080
216,20,1,10,15.8,729,1080
217,20,22,6,4.1,588,840
221,23,7,3,12.8,497,840
222,24,1,5,4.4,977,1260
224,10,2,6,15.8,450,840
226,25,12,9,7.6,1000,1260
227,17,9,8,10.9,844,1260
229,6,4,3,23.2,682,1080
232,13,23,8,25.5,476,840
239,7,23,4,5.7,893,1260
241,4,24,1,8.4,558,840
242,2,22,7,2.9,929,1260
243,9,1,10,16.2,824,1080
246,12,21,5,23.1,1009,1260
247,7,17,10,4.2,370,840
252,21,22,4,11.8,705,1080
253,10,12,4,22.5,891,1260
254,14,22,3,10.4,784,1080
255,6,14,4,22,638,1080
256,7,11,2,2,578,840
257,10,9,6,15.5,392,840
260,17,4,6,3.7,679,1080
262,23,18,1,3,652,1080
263,24,2,9,7.1,1025,1260
265,5,6,10,2.4,588,840
267,1,18,2,1.1,408,840
270,11,14,5,6.8,949,1260
272,9,17,5,8.9,594,840
273,25,9,10,2.2,585,840
274,15,2,4,3.4,776,1080
276,2,23,6,8.3,688,1080
278,20,1,8,4.6,738,1080
279,24,16,10,16.8,989,1260
285,4,8,3,22.8,813,1080
286,15,8,7,19,789,1080
287,24,1,3,6.9,737,1080
288,19,18,10,18,620,1080
289,24,16,1,11.6,666,1080
290,9,11,6,6.7,870,1260
292,16,13,5,11.5,678,1080
293,1,2,10,9,664,1080
294,17,13,8,11,455,840
295,6,14,9,24.6,584,840
296,10,9,6,3,793,1080
297,4,15,2,14.8,792,1080
298,17,3,6,5.6,725,1080
301,14,16,10,13.6,474,840
306,8,9,8,10.5,525,840
307,24,22,3,2.9,1023,1260
310,15,19,10,6.1,536,840
311,23,24,10,6.9,872,1260
312,21,22,8,3,799,1080
313,18,16,9,2.6,724,1080
314,3,23,7,12.1,995,1260
316,8,18,7,23.4,658,1080
317,16,6,5,20,713,1080
318,11,15,6,20.3,854,1260
320,1,22,1,7.4,499,840
321,6,24,8,9.6,1032,1260
323,3,4,10,15.1,479,840
324,18,17,10,13.4,731,1080
325,14,21,3,23.3,834,1080
326,18,7,7,17.7,1025,1260
327,11,13,1,10.9,878,1260
328,18,16,10,4.3,1029,1260
330,14,16,3,20.2,873,1260
331,17,18,8,25,1050,1260
332,10,3,8,10.9,562,840
336,14,24,6,12.3,668,1080
341,15,24,6,15.6,1070,1260
342,5,20,8,3.5,385,840
349,10,19,2,10.4,505,840
351,21,23,10,7.4,657,1080
352,2,4,2,24.8,630,1080
353,7,9,3,11.7,530,840
354,8,4,2,7.3,831,1080
355,10,13,2,13.5,540,840
358,23,2,5,8.9,722,1080
359,10,13,2,4.5,654,1080
360,17,13,4,10.8,384,840
361,8,24,3,14.8,525,840
362,17,9,7,25.3,685,1080
363,6,4,8,7.5,501,840
365,2,3,8,9.6,529,840
366,14,13,2,1.7,717,1080
367,23,11,7,5.6,371,840
368,2,3,3,24.7,384,840
370,3,1,10,24.7,593,840
377,23,13,8,24.6,646,1080
378,11,8,2,10.5,835,1080
379,12,25,2,19.8,1042,1260
381,7,10,8,12.8,534,840
386,11,9,1,16.8,582,840
387,19,13,3,12.6,464,840
392,5,15,2,15.9,482,840
394,15,8,2,11.9,544,840
400,8,1,4,17.1,927,1260
401,10,23,4,13.2,1078,1260
403,16,25,5,15.9,547,840
404,13,1,10,19.7,685,1080
410,15,12,10,20.4,1002,1260
411,13,5,6,12,370,840
412,1,18,5,10,865,1260
413,7,5,5,15.3,844,1260
414,6,2,6,1.2,1005,1260
415,9,4,9,15.6,621,1080
416,23,17,8,7.8,952,1260
417,16,23,7,16.5,918,1260
419,13,6,6,1.5,725,1080
420,12,13,9,12,526,840
429,10,19,10,20.4,926,1260
430,13,21,8,11.4,532,840
433,22,8,4,25.5,719,1080
434,16,22,5,7.4,762,1080
435,15,10,7,6.9,795,1080
438,3,19,4,13.6,554,840
440,5,12,9,18.1,446,840
443,12,14,4,11.6,596,840
445,5,25,3,3.7,550,840
446,14,8,4,5.1,1061,1260
447,20,23,3,8.7,641,1080
452,24,13,1,18.3,517,840
454,25,13,9,24.9,386,840
455,18,23,7,2.8,436,840
456,5,6,5,8.5,475,840
458,6,1,7,14.1,473,840
459,3,16,7,14.7,652,1080
463,24,17,6,19.9,468,840
466,4,24,8,19,393,840
467,6,12,7,23,1050,1260
469,8,16,8,21.8,580,840
476,6,17,5,18.9,544,840
477,7,8,6,17.1,478,840
482,18,6,5,7.9,982,1260
484,11,22,9,15.6,997,1260
487,3,22,4,17,602,1080
488,2,15,6,10.3,439,840
491,25,15,6,10.1,597,840
493,6,7,3,11.1,890,1260
499,24,11,9,4.3,623,1080
500,4,7,10,14.6,944,1260
503,13,12,9,11.1,435,840
505,23,1,6,8,995,1260
506,13,7,10,18.9,549,840
507,10,16,8,13,716,1080
511,8,17,7,21.9,577,840
512,12,4,6,8.4,827,1080
514,22,4,10,15.9,451,840
515,10,21,5,19,894,1260
517,25,6,8,8.5,1008,1260
518,18,11,1,8.3,1020,1260
521,24,22,1,19.4,808,1080
523,13,23,10,2.7,568,840
524,11,2,10,11.8,613,1080
525,16,9,8,19.7,973,1260
526,14,24,10,19.9,755,1080
528,11,17,3,6.6,388,840
529,10,22,7,25.4,586,840
530,18,7,2,18.7,743,1080
532,23,3,6,25.7,857,1260
534,15,11,1,22.6,407,840
535,6,18,7,21.9,838,1080
540,14,18,10,6.5,996,1260
541,5,6,6,13.3,974,1260
542,3,7,3,16.4,1035,1260
543,24,2,9,10.7,1073,1260
544,15,1,4,8.6,629,1080
546,1,12,5,20.8,674,1080
547,23,24,8,9.3,757,1080
548,6,8,2,21,827,1080
550,13,23,6,10.1,906,1260
552,8,13,6,18.1,977,1260
554,13,25,5,14,858,1260
555,8,25,8,3.9,787,1080
556,20,7,4,1.5,391,840
557,23,5,6,7.6,716,1080
559,16,6,6,22,861,1260
560,17,13,2,6.8,396,840
562,12,25,5,20,377,840
563,6,4,7,24.4,690,1080
565,20,25,10,19,385,840
571,24,17,5,4.6,1019,1260
572,4,7,2,21.6,964,1260
574,21,14,9,22.9,513,840
578,16,15,8,7.4,943,1260
580,16,14,8,9.7,394,840
583,21,19,8,2.6,931,1260
586,3,9,3,23.7,564,840
589,24,15,8,15.5,979,1260
591,16,8,2,25.5,781,1080
593,2,5,8,18.6,847,1260
594,2,4,6,14.9,508,840
597,5,20,2,17.5,924,1260
598,2,8,9,15.8,850,1260
599,4,15,3,6,384,840
600,8,6,3,24,1004,1260
602,21,22,3,3.9,929,1260
603,6,13,2,11.1,654,1080
604,17,12,10,14.4,677,1080
606,25,24,2,18.7,861,1260
607,17,20,4,25.9,645,1080
608,4,21,10,4.5,654,1080
609,8,22,8,19.9,766,1080
612,16,2,4,3.5,1040,1260
614,7,24,6,6,936,1260
615,15,23,8,4.7,763,1080
616,7,5,7,24.4,423,840
618,23,18,10,16.8,489,840
622,24,2,3,9.9,813,1080
623,9,8,9,6.3,598,840
625,8,7,4,13.6,512,840
627,19,10,2,25.2,563,840
628,7,6,8,17,792,1080
634,10,6,2,16.3,759,1080
646,5,24,10,11.1,923,1260
647,20,17,8,20.8,917,1260
649,8,7,10,11.1,729,1080
650,25,24,2,22.1,472,840
654,13,24,6,8.1,457,840
655,17,4,9,13.8,438,840
656,14,21,1,15.6,516,840
657,16,11,8,1.3,754,1080
660,8,18,2,18.1,394,840
661,23,7,6,14,992,1260
664,21,4,7,25,826,1080
665,4,13,10,17.6,736,1080
666,5,16,4,3.8,592,840
667,22,6,7,11.4,408,840
673,23,5,5,1.2,667,1080
675,11,25,3,15.7,719,1080
678,16,19,4,16.9,772,1080
684,17,11,9,21.4,366,840
686,6,3,3,2.8,501,840
687,19,1,8,8.2,377,840
688,10,4,7,22.8,473,840
689,6,12,7,18.3,646,1080
690,5,6,3,12.7,727,1080
693,17,12,1,20.5,451,840
694,18,20,9,22.3,624,1080
695,23,22,9,26,1011,1260
696,12,15,9,3.7,381,840
698,6,12,6,11.6,639,1080
699,3,5,6,3.8,980,1260
701,7,21,9,12.6,898,1260
702,17,21,2,16.7,430,840
703,5,8,10,18.7,855,1260
706,5,17,9,19.9,364,840
707,15,13,4,21,848,1260
709,21,7,1,14.3,564,840
710,19,25,7,24.4,819,1080
711,22,8,5,16,563,840
715,24,1,2,9.4,677,1080
717,22,20,5,24.3,560,840
719,7,19,9,21.2,536,840
720,8,23,7,24.4,632,1080
723,8,23,3,25.9,772,1080
724,15,1,2,3.1,529,840
725,7,11,9,16.2,469,840
726,17,23,7,4.9,1012,1260
727,11,17,8,6.5,767,1080
728,12,4,6,1.6,689,1080
729,20,17,2,24,791,1080
730,1,22,3,8.1,722,1080
731,11,24,9,7.3,538,840
733,18,2,5,4.2,387,840
734,23,5,4,18.2,1045,1260
738,3,14,9,2,974,1260
741,13,23,5,17.1,722,1080
744,8,4,2,23.9,969,1260
745,18,15,10,14.6,388,840
746,10,2,5,13.4,373,840
747,3,13,3,9,960,1260
750,15,9,8,24.3,754,1080
752,6,17,7,5.7,401,840
753,23,14,6,21,589,840
754,16,23,2,25.6,693,1080
755,10,23,8,2.2,1021,1260
756,23,12,7,17,1001,1260
757,2,10,8,10.7,953,1260
758,21,9,8,14.7,400,840
760,5,24,5,6.4,1003,1260
762,16,19,9,16.5,1035,1260
764,12,17,8,21.1,777,1080
766,22,7,5,12.1,908,1260
768,2,10,7,11,568,840
769,17,18,6,1.9,396,840
773,8,3,5,17.2,688,1080
774,15,14,10,23.2,395,840
775,15,3,3,6.1,777,1080
776,5,3,1,22.3,767,1080
777,19,17,6,8.4,1073,1260
778,23,19,1,10.3,364,840
779,2,24,8,8.3,859,1260
782,8,15,1,11.2,582,840
787,24,15,10,18.3,618,1080
788,14,4,6,12,412,840
789,9,17,9,14.8,557,840
790,19,6,5,10.8,1050,1260
794,10,12,4,25.1,718,1080
795,1,13,5,21.7,847,1260
796,2,24,8,21.1,846,1260
798,19,6,9,17.6,378,840
802,1,14,10,25.6,632,1080
803,23,2,2,24.8,734,1080
806,23,19,3,11.2,891,1260
809,12,21,1,11.9,403,840
810,19,20,6,20.4,644,1080
811,7,4,4,6.2,839,1080
816,23,19,10,23.7,635,1080
821,11,14,10,9.4,589,840
823,19,3,8,13.8,542,840
828,7,19,3,6.2,583,840
830,19,2,4,19.9,1037,1260
832,18,2,1,10.4,990,1260
833,25,23,2,20.5,456,840
834,5,23,7,25.5,462,840
835,11,14,3,10.2,968,1260
839,22,21,10,21.3,425,840
842,17,18,1,13.4,981,1260
844,3,1,10,22.8,865,1260
845,14,1,3,4.5,873,1260
848,6,15,5,15.5,751,1080
849,19,17,2,9.7,1052,1260
850,16,20,9,1.7,983,1260
853,22,1,2,8.1,457,840
854,23,17,2,18,960,1260
856,1,16,5,5.7,1076,1260
858,20,25,1,5,604,1080
860,13,18,3,23.6,495,840
861,7,5,3,2.6,1053,1260
862,10,9,9,15.5,1028,1260
863,7,23,8,17.7,970,1260
864,4,6,5,13.2,1054,1260
865,7,19,7,22.4,860,1260
867,24,15,7,22.7,579,840
868,11,4,2,13.9,1048,1260
870,10,11,1,18.7,453,840
872,13,22,3,13.1,1012,1260
873,24,3,5,4,440,840
875,21,9,10,20.7,857,1260
878,24,16,8,23.8,1060,1260
879,6,13,8,7.9,694,1080
880,20,14,2,6.6,812,1080
884,6,12,3,15.5,857,1260
885,25,19,6,10.6,489,840
889,17,1,7,2.1,1024,1260
890,25,20,8,13,567,840
891,8,16,1,20.7,533,840
893,1,25,8,16.5,441,840
895,18,13,1,1.5,550,840
897,7,21,4,21.9,874,1260
899,10,12,1,11.6,593,840
901,6,18,10,21.3,856,1260
902,7,19,1,24.9,1068,1260
903,21,17,6,17.3,1068,1260
904,23,25,9,21.1,996,1260
906,13,12,10,3.9,846,1260
907,23,10,9,13.4,628,1080
909,7,8,9,23.4,810,1080
910,13,25,5,2.9,976,1260
911,13,21,7,22.5,499,840
912,2,23,5,2.7,383,840
913,20,13,8,21.3,798,1080
915,18,1,5,12.8,714,1080
920,20,16,2,15.7,543,840
921,2,19,10,16.7,536,840
922,19,17,4,11.5,785,1080
924,1,10,4,4.1,829,1080
928,9,25,4,22.7,992,1260
929,23,4,2,23.3,632,1080
931,3,14,5,13.7,833,1080
935,10,19,2,3.3,1043,1260
936,10,25,6,22.5,929,1260
938,11,18,4,10.4,383,840
941,2,5,8,18.7,542,840
944,16,8,8,16.5,415,840
946,12,20,9,20.1,760,1080
948,11,7,9,5.2,1072,1260
952,14,13,5,17.5,711,1080
953,4,9,2,9.1,511,840
954,6,7,1,26,704,1080
958,19,16,2,19.1,551,840
961,15,4,5,1.8,876,1260
964,25,22,6,1.5,545,840
965,11,8,3,9.9,1062,1260
966,4,9,4,7.7,589,840
967,8,19,1,13.4,1048,1260
971,5,11,1,2.8,696,1080
972,11,12,3,15.2,696,1080
974,17,8,8,20.3,649,1080
976,23,25,6,17.1,637,1080
977,23,19,8,17.4,1000,1260
979,8,10,8,14.7,464,840
980,21,5,10,23.2,380,840
981,24,10,10,2.6,420,840
982,15,21,5,23.3,523,840
984,1,4,3,24.7,432,840
985,10,11,4,20.8,469,840
987,22,20,9,16.2,602,1080
989,19,15,5,15.7,991,1260
991,13,15,8,23.3,384,840
994,7,3,5,20.4,529,840
996,14,15,5,24.5,1042,1260
997,1,21,5,13.4,580,840
999,12,15,9,4.3,974,1260
1003,8,3,9,17.1,694,1080
1007,13,5,7,15.2,964,1260
1009,4,10,3,12.1,528,840
1010,19,7,8,4.4,962,1260
1015,5,1,3,21.4,682,1080
1018,24,13,2,17.4,1063,1260
1021,25,5,7,20.3,1017,1260
1023,5,21,1,8.9,914,1260
1025,9,20,8,18.7,689,1080
1026,16,25,5,14.8,592,840
1027,4,13,9,18.7,404,840
1028,23,25,7,6.9,1011,1260
1029,13,11,1,2.5,556,840
1034,15,23,10,18.1,701,1080
1035,12,7,5,25,667,1080
1036,13,22,8,2.6,984,1260
1040,17,21,2,15.4,1062,1260
1041,11,23,3,19.6,814,1080
1042,24,22,3,10.9,601,1080
1046,5,3,5,13.2,717,1080
1047,6,2,6,20.2,383,840
1048,19,14,7,5.1,977,1260
1049,20,24,3,10.2,975,1260
1051,7,5,3,5.7,1008,1260
1052,4,24,1,19.3,636,1080
1055,21,8,6,18.2,776,1080
1062,17,12,2,10.9,529,840
1063,9,4,1,11.4,895,1260
1068,24,14,5,24.1,947,1260
1069,12,19,9,21.3,830,1080
1072,3,2,10,9.4,570,840
1076,12,2,4,7.8,1040,1260
1077,11,9,10,5.4,427,840
1078,23,8,2,12.8,908,1260
1082,1,6,10,24.8,943,1260
1087,24,22,1,11.6,895,1260
1088,13,7,9,13.2,560,840
1092,15,9,1,2.7,1028,1260
1093,20,23,8,21.6,515,840
1095,24,2,1,12.7,417,840
1096,2,19,6,24.1,613,1080
1097,12,2,3,17.8,659,1080
1099,7,23,9,7.6,889,1260
1100,3,18,2,1.7,360,840
1101,13,9,3,15.8,1004,1260
1102,11,4,10,10.4,611,1080
1103,22,10,9,11.3,490,840
1104,19,1,7,11.9,935,1260
1105,23,21,1,5.6,903,1260
1107,22,23,10,21.7,946,1260
1108,6,14,1,14.2,858,1260
1110,20,24,9,4.9,529,840
1111,14,18,4,10.6,514,840
1113,14,25,7,3.4,583,840
1118,25,14,6,21.7,629,1080
1119,12,17,8,14.2,1029,1260
1120,18,16,10,11.5,483,840
1121,17,8,7,2.6,716,1080
1122,22,13,2,25.6,691,1080
1124,23,2,6,19.4,403,840
1125,15,6,10,17.1,584,840
1128,14,25,2,22.4,810,1080
1131,2,22,2,16.6,672,1080
1135,12,25,2,8.4,600,1080
1136,14,15,3,13.5,895,1260
1137,3,2,4,19,963,1260
1138,9,4,8,10.1,510,840
1139,10,21,5,4.3,867,1260
1140,19,24,10,19.6,671,1080
1143,16,14,4,15.4,390,840
1145,8,23,6,17.2,491,840
1146,16,6,8,5.6,420,840
1147,9,14,3,23.6,671,1080
1149,21,6,9,22,520,840
1153,1,20,6,23.2,684,1080
1156,18,25,9,2.5,501,840
1157,1,10,4,19.3,861,1260
1158,18,20,9,4.9,1071,1260
1161,18,10,7,21.7,682,1080
1162,21,10,10,6.1,1013,1260
1165,12,11,8,5.6,948,1260
1168,14,4,2,17,723,1080
1169,2,14,7,25.5,775,1080
1172,11,17,2,17.7,874,1260
1174,3,9,1,16.1,929,1260
1177,2,7,3,6,549,840
1181,20,3,2,5,879,1260
1185,11,20,5,23.8,614,1080
1186,15,7,7,23.6,654,1080
1187,22,25,5,23.6,556,840
1188,15,22,6,8.6,367,840
1189,5,20,2,25.2,1079,1260
1190,15,2,9,23.7,679,1080
1191,15,16,7,22.7,995,1260
1192,9,3,9,10.4,628,1080
1193,6,9,4,11.7,663,1080
1195,23,20,3,18.9,528,840
1197,16,17,4,20.9,689,1080
1200,13,21,2,6.6,909,1260
1201,24,21,1,4.2,792,1080
1202,2,6,6,18.9,808,1080
1204,8,5,5,8.6,814,1080
1206,21,17,3,18.8,411,840
1207,16,7,8,6.6,811,1080
1214,6,12,5,6.4,381,840
1216,13,17,2,5.5,1060,1260
1219,2,23,8,19.2,453,840
1222,24,17,2,24.2,529,840
1226,15,11,7,11.9,443,840
1227,7,11,10,3.6,448,840
1229,2,16,2,7.5,500,840
1230,11,13,8,12.3,690,1080
1231,11,3,3,17.7,716,1080
1233,13,21,1,15.3,523,840
1234,2,4,9,5.8,1019,1260
1237,24,13,9,2.7,694,1080
1241,4,18,6,2.1,418,840
1244,8,13,4,23.7,707,1080
1249,19,20,10,24.7,924,1260
1252,23,10,5,9.6,919,1260
1253,22,5,9,10.1,390,840
1254,22,7,4,18.8,685,1080
1255,4,5,6,4,953,1260
1256,2,18,7,22.4,713,1080
1257,9,4,7,18.9,360,840
1258,4,22,3,14.3,459,840
1260,20,6,9,21.9,549,840
1264,3,8,7,14.5,907,1260
1265,17,15,5,22.2,369,840
1266,16,12,7,12.4,877,1260
1267,21,16,7,16.7,906,1260
1268,10,7,3,20,794,1080
1270,18,16,4,22.5,889,1260
1271,5,3,1,10,802,1080
1273,16,21,6,1.2,752,1080
1274,9,11,6,25.5,500,840
1275,19,25,1,3.6,411,840
1277,5,3,7,11.8,669,1080
1278,20,16,2,14.5,1041,1260
1282,20,17,9,12.5,940,1260
1286,21,1,6,14.5,898,1260
1287,4,13,10,22.6,697,1080
1288,13,9,2,8.9,636,1080
1292,25,9,5,24.9,826,1080
1295,9,7,6,6.4,608,1080
1296,10,20,5,5.1,997,1260
1297,8,15,9,18.4,606,1080
1298,2,18,10,15.1,460,840
1300,22,12,6,17.7,738,1080
1301,14,11,2,19.1,797,1080
1305,23,15,1,18,645,1080
1307,15,5,5,8.6,919,1260
1311,13,8,2,7.2,614,1080
1312,20,19,5,3.2,513,840
1313,8,5,1,23.3,380,840
1315,16,19,6,20.6,551,840
1316,13,1,3,6.8,823,1080
1317,16,23,7,23.5,921,1260
1318,3,18,6,11.7,867,1260
1319,25,10,9,8.8,426,840
1320,14,23,2,14,887,1260
1321,8,7,4,2.8,793,1080
1323,22,7,9,4.4,459,840
1324,16,4,2,16.4,588,840
1327,6,24,9,4.2,1055,1260
1330,7,6,10,25.5,874,1260
1331,12,1,4,21.7,690,1080
1332,14,12,6,23.9,523,840
1333,12,14,6,16.7,1030,1260
1334,23,14,8,14.6,651,1080
1335,13,6,3,19.4,904,1260
1336,9,10,3,22.9,746,1080
1337,16,8,4,5.7,1078,1260
1340,5,22,4,11.2,504,840
1342,25,2,9,18.6,598,840
1344,7,3,3,11.4,491,840
1345,23,2,4,13.1,782,1080
1347,16,10,4,6.7,929,1260
1348,7,23,4,19.9,464,840
1349,8,11,6,14.3,385,840
1350,5,9,6,5.7,582,840
1352,5,1,1,7.3,759,1080
1353,12,14,10,6,927,1260
1354,16,25,10,2.3,451,840
1355,6,24,10,23.8,483,840
1357,17,4,5,25.5,899,1260
1358,11,23,7,1.8,1009,1260
1359,13,9,4,5,580,840
1360,23,3,4,10,554,840
1362,17,23,8,10.8,1012,1260
1363,2,19,2,19.8,931,1260
1369,21,13,2,11.8,885,1260
1371,6,9,4,20.6,746,1080
1372,15,19,6,17.3,784,1080
1373,24,20,7,14.1,928,1260
1376,12,7,8,23.6,1080,1260
1378,4,25,7,1.3,490,840
1379,11,7,1,5.2,949,1260
1380,18,11,9,1.3,460,840
1383,19,16,6,4.4,840,1260
1384,23,13,3,7.7,747,1080
1385,8,9,8,26,414,840
1387,5,22,2,4.4,645,1080
1389,6,5,1,11.5,903,1260
1391,24,25,8,16.4,543,840
1392,19,24,3,22.3,937,1260
1393,19,3,4,16.9,612,1080
1394,13,10,2,24.5,787,1080
1395,21,22,8,10.7,992,1260
1396,25,22,4,13.6,565,840
1398,16,13,3,5.4,642,1080
1399,14,13,2,13,739,1080
1400,25,15,9,4.5,475,840
1402,23,17,6,21.3,952,1260
1404,16,9,7,20.3,821,1080
1406,19,20,5,5.3,735,1080
1409,6,2,3,4.3,811,1080
1412,25,6,2,17.5,879,1260
1413,5,15,10,21.6,415,840
1419,24,15,10,4.8,992,1260
1420,7,18,2,9.3,453,840
1421,20,12,8,12.7,866,1260
1423,16,5,2,25.4,463,840
1424,6,1,3,16.2,832,1080
1426,21,11,3,7.9,1067,1260
1429,14,16,6,25.6,557,840
1430,18,14,1,1.1,681,1080
1433,20,14,8,8.2,837,1080
1434,6,3,9,8.7,1012,1260
1435,8,16,9,17.3,370,840
1436,22,25,2,18.9,505,840
1437,13,20,10,16.6,406,840
1438,9,11,1,24.7,983,1260
1439,2,24,9,24.8,504,840
1440,14,24,8,3.4,702,1080
1442,15,8,9,17,444,840
1445,13,20,6,22.4,768,1080
1450,11,24,7,15.4,1014,1260
1451,14,10,3,22.6,592,840
1452,7,9,5,23.1,475,840
1459,13,24,5,22.3,395,840
1461,1,25,10,17.5,925,1260
1462,23,22,1,22.9,1049,1260
1463,23,4,2,22.6,829,1080
1464,9,6,5,13.1,1069,1260
1466,24,12,1,4.7,818,1080
1467,20,25,3,5.6,590,840
1470,15,12,6,23.8,613,1080
1473,20,10,8,24.7,934,1260
1477,24,19,3,17.1,741,1080
1478,3,14,4,24.4,899,1260
1479,25,21,6,21,896,1260
1480,19,12,2,7.4,643,1080
1481,1,8,8,3.1,458,840
1483,2,21,2,13.9,726,1080
1485,10,16,7,23.8,396,840
1488,14,20,1,12.1,610,1080
1490,17,5,8,12.4,751,1080
1491,19,2,6,22,489,840
1492,14,2,8,16.3,713,1080
1494,23,7,6,24.6,408,840
1496,8,12,1,9,415,840
1498,14,16,7,13.9,990,1260
1500,2,1,7,3.2,832,1080
1502,6,8,5,13.1,459,840
1503,6,21,4,23.9,371,840
1505,2,6,9,17.5,719,1080
1506,13,21,3,25.2,870,1260
1507,2,12,10,24.2,425,840
1508,7,16,4,24.6,890,1260
1511,5,10,8,5.2,966,1260
1513,11,17,9,2.6,498,840
1514,18,23,10,13.2,528,840
1516,25,10,1,6.4,412,840
1519,13,11,6,6.7,560,840
1521,5,25,1,18.8,970,1260
1522,18,13,9,20,898,1260
1523,22,7,2,11.1,995,1260
1524,16,21,6,2.6,626,1080
1527,22,13,6,16.6,471,840
1528,15,22,4,20.2,724,1080
1531,17,11,8,17.6,835,1080
1533,23,19,8,19.3,689,1080
1539,12,23,1,25.9,1030,1260
1542,19,17,4,6.9,758,1080
1543,9,19,3,13.5,651,1080
1545,23,7,2,5.1,776,1080
1546,16,24,3,8.9,865,1260
1548,15,25,7,10.8,993,1260
1549,16,25,9,3.8,839,1080
1550,22,3,4,12.5,896,1260
1552,25,21,6,14.1,635,1080
1555,9,13,9,17.8,570,840
1556,12,8,8,19.9,895,1260
1563,9,4,3,13.4,619,1080
1565,16,9,8,23.8,640,1080
1567,6,12,8,16.4,894,1260
1569,17,1,6,23.4,728,1080
1572,12,25,2,11,847,1260
1574,23,9,4,11.9,503,840
1575,6,1,10,23.5,361,840
1576,6,20,9,14.2,436,840
1577,24,2,9,7.4,382,840
1579,19,4,3,16.2,881,1260
