k,o_k,d_k,w_k,q_k,e_k,l_k
855,4,7,8,7.8,1025,1260
856,8,15,5,5.7,1076,1260
876,1,18,6,6,774,1080
891,1,17,1,20.7,533,840
915,17,14,5,12.8,714,1080
925,13,9,10,20.5,641,1080
934,20,17,4,2.4,958,1260
961,19,9,5,1.8,876,1260
966,18,3,4,7.7,589,840
997,20,1,5,13.4,580,840
1016,6,13,9,16.7,788,1080
1036,13,14,8,2.6,984,1260
1043,4,2,4,5.3,720,1080
1053,14,8,3,13,569,840
1063,13,8,1,11.4,895,1260
1082,10,2,10,24.8,943,1260
1098,20,11,10,10.8,684,1080
1128,19,3,2,22.4,810,1080
1144,14,15,4,17.1,427,840
1148,16,5,10,16.6,366,840
1151,18,19,10,2.1,822,1080
1159,9,13,4,1.1,681,1080
1165,18,14,8,5.6,948,1260
1175,1,12,8,16.1,885,1260
1182,15,14,4,11.8,376,840
1187,20,17,5,23.6,556,840
1198,13,17,5,21.4,646,1080
1200,10,20,2,6.6,909,1260
1205,19,13,5,13.5,620,1080
1224,5,6,6,19.6,964,1260
1274,5,3,6,25.5,500,840
1281,16,12,1,8.8,562,840
1303,15,13,2,26,540,840
1308,2,19,9,18.2,412,840
1322,14,13,5,15.2,577,840
1328,4,18,4,16.6,977,1260
1354,13,20,10,2.3,451,840
1394,1,13,2,24.5,787,1080
1399,10,20,2,13,739,1080
1403,13,12,7,22.7,1080,1260
1406,2,9,5,5.3,735,1080
1417,15,11,2,15.9,415,840
1428,14,13,6,2.9,428,840
1429,16,6,6,25.6,557,840
1446,9,8,4,23.3,646,1080
1483,1,4,2,13.9,726,1080
1484,20,17,9,7.7,866,1260
1505,16,10,9,17.5,719,1080
1517,18,20,4,22.9,416,840
1520,9,3,10,15,1075,1260
1522,10,5,9,20,898,1260
1536,14,20,4,10.7,474,840
1538,1,10,6,24.7,479,840
1541,12,3,1,20.3,572,840
1548,1,16,7,10.8,993,1260
1558,16,11,10,19.9,378,840
1564,4,17,5,4.2,900,1260
1579,5,7,3,16.2,881,1260
1582,13,9,6,10.7,438,840
1589,12,17,10,24.5,441,840
1598,5,1,5,19.2,1015,1260
1616,9,3,3,6.8,619,1080
1623,6,1,7,3.4,948,1260
1641,1,16,6,12.2,913,1260
1647,3,5,9,8.3,1040,1260
1651,11,13,4,5.6,985,1260
1667,5,12,4,8.2,787,1080
1675,13,5,3,15.8,658,1080
1681,11,1,2,2.8,946,1260
1685,19,2,8,4.8,1001,1260
1709,2,12,9,15.6,898,1260
1727,15,5,9,16.8,629,1080
1729,3,12,6,4.8,667,1080
1737,1,14,4,6.3,486,840
1749,2,1,3,6,467,840
1750,19,7,10,2.2,648,1080
1752,8,15,4,7,778,1080
1755,5,3,7,7.4,717,1080
1756,16,11,1,14.6,778,1080
1757,10,14,6,16.8,633,1080
1762,8,20,2,7.4,862,1260
1765,9,18,1,2.4,720,1080
1767,6,8,9,9.4,436,840
1774,6,9,7,24.4,582,840
1793,10,16,2,13.3,759,1080
1800,16,10,3,22.5,788,1080
1807,20,8,10,18.2,497,840
1811,11,4,9,6.2,646,1080
1813,1,2,4,16.8,976,1260
1814,13,15,3,6.5,1021,1260
1834,1,8,3,2.5,633,1080
1842,7,3,9,5.6,808,1080
1852,7,10,6,2.5,462,840
1870,19,8,10,6.3,857,1260
1874,9,13,7,23.7,920,1260
1894,16,6,1,20.9,776,1080
1898,2,15,8,22.9,891,1260
1902,8,20,8,7.1,815,1080
1924,12,7,7,15.3,1027,1260
1934,20,15,6,10.9,624,1080
1944,20,1,4,4.5,837,1080
1961,10,3,10,2.8,626,1080
1962,16,6,9,19.1,904,1260
1970,2,15,4,18.6,899,1260
1971,6,15,5,13.2,646,1080
1978,10,18,9,6.6,964,1260
2003,8,18,5,5.2,739,1080
2007,7,16,8,20.1,812,1080
2020,1,17,8,15,395,840
2032,4,6,3,25.3,800,1080
2043,19,9,7,13.7,717,1080
2046,17,13,5,14,477,840
2051,4,17,4,19.6,961,1260
2054,7,15,3,6.7,478,840
2056,10,7,8,23.1,424,840
2058,10,8,7,14.1,1033,1260
2063,5,14,1,17.6,998,1260
2066,15,17,10,22.4,813,1080
2069,19,10,2,5.9,916,1260
2071,13,15,6,11.9,834,1080
2087,20,19,1,3,929,1260
2097,8,17,3,19.3,596,840
2101,12,15,6,26,763,1080
2111,2,16,1,11.5,880,1260
2116,13,1,4,2.8,1038,1260
2117,10,4,3,20.7,489,840
2129,7,2,10,13.3,990,1260
2130,2,6,3,7.1,865,1260
2135,2,7,4,22.6,362,840
2146,11,2,7,14.8,441,840
2150,18,13,6,9.7,638,1080
2159,10,15,3,9.7,648,1080
2179,18,4,6,22.9,531,840
2181,4,2,3,23.8,847,1260
2187,19,17,10,9.5,666,1080
2194,11,18,5,1.6,755,1080
2221,5,1,4,5.9,834,1080
2222,19,9,9,18.2,842,1260
2223,20,13,3,19.2,670,1080
2224,2,9,2,24.3,563,840
2229,2,6,8,7.8,624,1080
2246,6,9,9,11.2,768,1080
2253,15,12,2,2.5,767,1080
2258,8,16,2,18,541,840
2259,13,3,6,6.1,597,840
2271,6,4,3,9.5,572,840
2316,20,13,6,21.7,717,1080
2357,19,9,8,23.4,943,1260
2370,8,19,4,15.2,539,840
2371,9,14,9,22.4,874,1260
2373,16,3,10,3.5,596,840
2385,14,3,10,23.6,995,1260
2398,1,16,6,6.8,415,840
2417,9,2,3,1.2,476,840
2427,4,6,5,12.8,695,1080
2447,12,8,7,18.2,753,1080
2482,13,17,4,11.7,736,1080
2486,2,15,1,17.5,671,1080
2497,6,14,7,7.7,428,840
2508,3,12,8,20.8,432,840
2531,20,11,3,17.8,1007,1260
2537,16,18,2,25.7,989,1260
2566,10,4,4,11.7,778,1080
2567,16,7,7,16.7,843,1260
2568,5,6,2,23.1,1032,1260
2573,19,4,2,11,659,1080
2612,19,4,10,2.7,852,1260
2635,20,16,8,17.4,908,1260
2644,10,3,5,7.7,612,1080
2660,11,10,7,20,870,1260
2673,2,6,3,7.1,581,840
2691,11,16,3,15.5,539,840
2695,1,12,2,9.6,748,1080
2696,13,5,5,24.5,964,1260
2697,10,14,7,24.8,485,840
2711,12,20,2,22.5,751,1080
2718,16,20,7,14,495,840
2728,19,2,6,12.3,788,1080
2733,6,1,8,19.1,967,1260
2759,2,1,10,3.4,576,840
2803,20,14,7,14.1,596,840
2828,15,9,3,3.6,700,1080
2831,16,13,6,14.7,990,1260
2842,18,20,1,15,814,1080
2848,8,5,6,1.8,488,840
2850,11,4,3,24.7,551,840
2861,9,15,2,19.2,867,1260
2862,3,18,5,14.3,812,1080
2885,14,9,5,14.8,996,1260
2889,4,17,3,10.7,972,1260
2900,13,11,3,3.3,962,1260
2921,10,9,4,25.1,754,1080
2925,15,4,5,17.5,930,1260
2942,5,18,2,22.6,987,1260
2952,14,1,5,19.4,960,1260
2961,5,19,1,3.5,705,1080
2964,9,7,1,2.9,964,1260
2997,11,16,9,25.5,726,1080
3000,18,9,3,20,361,840
3003,5,4,1,19.3,847,1260
3013,4,2,2,20.1,461,840
3018,13,3,1,6.7,490,840
3019,7,9,6,9,848,1260
3023,7,4,6,22.2,566,840
3026,15,11,6,18.3,406,840
3029,18,6,2,24.8,989,1260
3036,3,19,9,11.2,926,1260
3040,9,10,5,2.8,1067,1260
3044,9,2,5,3.7,475,840
3063,18,12,10,8.3,600,1080
3067,7,19,8,7.1,776,1080
3071,4,19,3,12.4,506,840
3073,16,11,2,25.7,400,840
3076,8,7,4,6.6,420,840
3097,6,15,3,7.6,377,840
3100,13,8,8,10.6,368,840
3101,20,11,6,18,449,840
3102,11,7,4,4.7,974,1260
3104,8,11,1,8.4,934,1260
3109,6,4,5,21.9,571,840
3119,18,4,4,15.8,478,840
3137,8,19,9,3.2,1015,1260
3167,3,15,5,9.5,803,1080
3173,15,6,10,20.9,888,1260
3184,5,4,7,18.4,914,1260
3191,16,20,1,17.5,483,840
3193,5,19,7,17.7,366,840
3197,12,19,6,24.2,367,840
3201,12,7,7,10.5,719,1080
3202,8,9,3,7.2,864,1260
3213,14,10,1,22.9,909,1260
3230,2,4,9,18,520,840
3233,20,14,5,22.1,384,840
3238,16,12,7,9.6,747,1080
3240,9,3,6,25.7,915,1260
3246,2,13,9,14.7,576,840
3251,14,20,10,9.1,616,1080
3258,4,11,4,13.2,634,1080
3265,13,10,6,5.8,675,1080
3272,20,19,5,21.5,630,1080
3288,17,12,5,21.4,521,840
3289,11,12,9,25.3,478,840
3292,13,20,2,4.6,706,1080
3315,5,3,4,6.6,768,1080
3331,19,9,4,22,423,840
3332,3,17,10,1.2,473,840
3354,10,14,9,8.7,1025,1260
3360,11,3,7,2.5,497,840
3369,4,5,2,2.2,433,840
3372,6,15,3,1.8,812,1080
3376,7,6,7,23.7,729,1080
3378,15,17,9,12.8,368,840
3397,9,13,9,12.3,705,1080
3401,12,1,2,5.1,846,1260
3403,6,3,2,4.9,674,1080
3413,14,6,4,20.5,410,840
3457,18,3,6,4.5,972,1260
3460,11,12,1,22,841,1260
3466,16,13,6,7,1024,1260
3521,10,12,7,5.1,976,1260
3538,17,13,2,15.8,1028,1260
3557,4,11,6,14.4,641,1080
3563,4,17,8,1.1,489,840
3572,13,9,1,13.6,988,1260
3573,11,9,5,18.6,374,840
3582,12,14,8,13.1,882,1260
3583,9,10,5,21.8,436,840
3585,11,9,8,16.5,889,1260
3615,8,14,1,23.9,796,1080
3618,3,1,1,9.2,875,1260
3626,12,15,1,15.7,538,840
3628,5,15,7,20.4,600,1080
3640,8,4,5,5.7,537,840
3646,13,12,1,12.3,527,840
3651,12,3,9,3.9,857,1260
3662,16,11,9,17.1,1062,1260
3672,18,13,6,21.5,484,840
3676,19,3,6,11.2,379,840
3683,17,1,1,16.9,467,840
3686,11,12,10,2.4,853,1260
3695,5,14,2,6.2,862,1260
3715,20,3,3,25,470,840
3720,12,14,1,15.1,758,1080
3723,15,13,3,6.8,751,1080
3735,20,5,1,17.9,796,1080
3741,18,5,5,24.9,513,840
3746,5,9,9,7.6,1069,1260
3757,9,12,1,3.6,666,1080
3759,7,9,4,15.5,742,1080
3766,6,20,1,3.8,649,1080
3769,1,5,9,8.5,632,1080
3794,11,7,8,2.8,450,840
3795,8,18,1,16.8,788,1080
3799,9,13,1,21.1,868,1260
3800,14,3,9,1.3,646,1080
3821,1,13,2,21.3,539,840
3825,6,2,7,8.2,636,1080
3826,7,19,5,9.4,1049,1260
3827,5,15,3,16.5,686,1080
3838,10,12,9,21.9,397,840
3844,17,6,9,20,772,1080
3851,19,3,3,14.2,764,1080
3859,5,6,6,18.6,510,840
3866,11,4,4,21.8,432,840
3876,3,9,8,9.1,429,840
3877,10,9,10,19.8,372,840
3879,7,18,8,21.6,446,840
3897,19,8,1,26,775,1080
3908,15,20,2,18.2,569,840
3916,19,18,3,5.2,946,1260
3922,9,19,6,9.4,992,1260
3925,6,3,10,14.3,887,1260
3927,16,1,6,3.3,679,1080
3928,9,14,4,24.4,911,1260
3929,15,17,7,4.5,1049,1260
3953,4,15,3,6.9,515,840
4001,6,12,5,23.1,374,840
4009,7,19,4,9,878,1260
4013,17,19,2,19.2,1023,1260
4019,6,17,10,7.9,799,1080
4022,15,7,1,16.1,462,840
4027,6,14,7,5.4,730,1080
4031,3,6,8,24,1009,1260
4036,15,2,1,22.4,917,1260
4049,11,17,8,24.9,1054,1260
4051,3,19,9,5.1,816,1080
4068,2,7,6,7.8,992,1260
4069,5,18,10,7.6,1060,1260
4093,20,19,3,16.5,487,840
4104,7,1,8,19,569,840
4118,8,11,7,16.4,552,840
4128,4,2,6,13.8,416,840
4155,1,10,8,22.8,1001,1260
4175,9,5,2,5.9,628,1080
4190,19,6,10,9.5,441,840
4193,12,7,4,10.8,719,1080
4206,20,12,5,25.6,457,840
4208,4,17,6,13.7,1047,1260
4219,18,6,8,25.7,499,840
4223,6,16,1,14.8,878,1260
4235,12,3,6,12.3,668,1080
4253,5,16,9,22.3,538,840
4261,4,3,7,4.2,506,840
4298,4,1,6,8.1,715,1080
4301,6,20,8,16.7,515,840
4315,2,9,3,18.5,778,1080
4324,15,20,6,15.6,668,1080
4336,12,9,9,23.7,370,840
4346,9,13,5,2.3,634,1080
4354,12,19,10,16.7,502,840
4357,12,6,7,26,1001,1260
4358,20,8,4,13.1,858,1260
4364,9,5,1,11.9,1019,1260
4373,12,6,6,19,917,1260
4385,12,19,2,15.2,444,840
4392,18,17,3,6.5,776,1080
4396,3,6,9,4.3,781,1080
4411,12,18,9,7.2,1071,1260
4413,13,9,4,13,580,840
4430,7,11,5,8.1,649,1080
4459,2,11,9,5.4,804,1080
4461,12,7,4,8.8,1063,1260
4479,16,18,10,7,697,1080
4500,7,17,4,19.8,926,1260
4502,20,2,7,6.8,926,1260
4524,1,10,7,13,506,840
4526,8,20,8,6.8,961,1260
4537,2,9,8,19.7,665,1080
4570,10,18,7,8.8,660,1080
4574,20,13,2,18.6,467,840
4591,10,17,7,4.4,402,840
4608,11,9,4,25,711,1080
4611,8,4,10,6.1,772,1080
4626,3,5,3,11.2,911,1260
4640,12,8,4,14.6,492,840
4654,13,5,4,24.8,941,1260
4672,1,2,8,9.8,1021,1260
4681,9,14,9,11.9,638,1080
4693,7,2,1,22.5,644,1080
4696,13,8,7,15.2,808,1080
4708,14,7,3,23,501,840
4716,12,5,10,15.2,962,1260
4725,9,6,1,22.9,1030,1260
4728,9,14,5,20.6,482,840
4732,19,15,2,13,568,840
4734,4,11,10,9.8,599,840
4739,5,18,7,25.8,841,1260
4751,15,13,4,16.3,789,1080
4753,11,6,6,9.2,622,1080
4756,6,18,4,3.2,747,1080
4757,5,20,7,17.6,406,840
4793,6,5,10,19.3,756,1080
4797,3,13,8,6.7,876,1260
4800,19,1,9,18.2,676,1080
4805,1,7,7,5,805,1080
4829,1,17,3,25.8,541,840
4832,6,4,3,22.6,661,1080
4835,6,12,8,1.9,1018,1260
4838,13,4,4,7.9,561,840
4848,14,11,2,19.8,878,1260
4850,10,13,5,6.9,1066,1260
4856,8,3,7,25.2,917,1260
4857,6,3,2,13,434,840
4880,10,20,6,5.7,726,1080
4882,9,6,6,5.8,392,840
4894,9,4,1,6.1,447,840
4897,4,6,8,12.4,740,1080
4918,1,14,8,9.2,630,1080
4938,7,6,9,5.8,685,1080
4957,5,7,2,23.1,894,1260
4958,14,16,2,25.7,940,1260
4965,19,6,5,11.2,779,1080
4971,13,8,1,1.7,719,1080
4980,13,2,5,12.3,520,840
4988,15,2,9,19.5,398,840
5004,4,19,8,22.4,1003,1260
5005,16,1,8,2.6,446,840
5019,12,11,4,25.2,1027,1260
5031,9,10,6,4.7,414,840
5037,14,12,4,12.7,588,840
5045,17,14,3,6.6,664,1080
5056,13,8,1,12.1,573,840
5065,8,12,7,16.5,582,840
5075,12,20,2,15.1,535,840
5099,9,18,7,5.7,980,1260
5120,8,1,9,23.9,997,1260
5123,3,10,10,2.4,582,840
5138,2,18,1,6.2,391,840
5146,20,1,5,19.2,808,1080
5149,6,5,1,13.2,1059,1260
5151,12,20,7,17.5,1037,1260
5153,16,3,9,12.7,881,1260
5159,5,12,4,23.4,599,840
5164,16,2,4,12,695,1080
5165,11,12,10,16.6,856,1260
5172,2,12,2,6.7,896,1260
5188,18,2,4,21.5,415,840
5203,9,8,3,15.4,760,1080
5208,20,17,7,21.3,1023,1260
5220,17,12,4,23.1,711,1080
5247,17,15,7,17.2,1012,1260
5251,20,9,9,13.6,500,840
5253,20,10,2,22.4,832,1080
5259,18,16,8,22,760,1080
5269,19,3,2,12.7,523,840
5280,10,19,1,9.2,364,840
5283,8,18,1,20.5,405,840
5286,7,3,6,24.8,699,1080
5301,3,6,1,10.2,857,1260
5302,7,15,3,15.5,426,840
5344,14,17,5,18.9,629,1080
5346,14,7,2,23,433,840
5347,20,15,8,4.9,646,1080
5367,2,3,3,9.2,441,840
5368,9,6,8,1.8,626,1080
5385,16,13,5,13.2,504,840
5399,10,11,4,25.9,800,1080
5417,14,1,2,3.6,925,1260
5426,6,8,10,6.9,921,1260
5432,20,3,5,16,854,1260
5435,16,2,3,9,487,840
5445,19,8,5,3.4,1032,1260
5451,9,5,1,24.7,754,1080
5453,6,2,1,14.7,952,1260
5486,20,10,7,18.1,398,840
5506,13,16,4,10.5,947,1260
5512,20,4,8,25.8,708,1080
5541,18,1,2,3.4,641,1080
5548,8,14,4,11.8,402,840
5556,3,17,8,9.1,419,840
5574,10,17,10,24.1,760,1080
5577,2,20,2,7.6,785,1080
5593,6,18,8,1.4,562,840
5607,16,4,9,22.2,909,1260
5609,4,1,5,19.1,376,840
5616,20,2,7,14.2,536,840
5633,12,10,5,7.4,787,1080
5634,1,16,1,25.5,811,1080
5644,10,2,1,16.3,510,840
5667,11,15,6,6.9,825,1080
5670,3,1,3,10.4,959,1260
5683,17,10,3,20.4,749,1080
5702,10,20,8,24,385,840
5706,14,20,7,6.7,763,1080
5714,5,12,2,22.1,566,840
5718,6,18,2,18,521,840
5721,19,16,8,15.9,705,1080
5737,7,13,3,7.8,821,1080
5742,6,15,1,11.4,387,840
5747,9,1,8,10.9,770,1080
5762,13,9,1,18.9,895,1260
5767,5,2,1,21.1,773,1080
5772,9,1,9,2.4,373,840
5781,3,16,10,14.7,801,1080
5789,2,18,8,21.9,894,1260
5790,9,10,9,19.4,771,1080
5792,13,8,5,24.7,625,1080
5801,7,13,3,5.1,383,840
5802,9,6,9,5.3,942,1260
5813,3,5,5,13.6,458,840
5821,5,10,1,14,968,1260
5828,10,15,5,4,861,1260
5829,13,14,7,9.7,382,840
5832,15,10,8,14.2,799,1080
5836,10,9,6,5.8,743,1080
5841,7,9,2,7,681,1080
5842,20,9,10,12.7,689,1080
5847,17,12,5,5.2,958,1260
5862,20,8,9,17.5,428,840
5880,11,12,4,19,983,1260
5914,14,1,3,8.3,720,1080
5927,10,7,7,13.9,994,1260
5958,17,5,8,22.3,886,1260
5967,12,8,2,23.1,491,840
5989,12,2,1,22.4,720,1080
5993,20,13,5,2.9,677,1080
6007,14,17,1,11.5,1038,1260
6008,13,4,1,2.9,785,1080
6025,6,4,5,20.3,566,840
6053,5,18,4,4,1006,1260
6072,1,6,1,4.9,1044,1260
6074,18,19,4,2.6,766,1080
6076,19,9,10,12.3,1001,1260
6087,1,15,7,15,484,840
6094,11,7,5,15.2,523,840
6098,2,7,3,6.8,380,840
6115,18,19,1,20.5,616,1080
6133,16,10,9,11,996,1260
6153,1,19,1,23.8,620,1080
6156,20,15,4,17.2,925,1260
6161,9,10,4,4.8,800,1080
6163,14,18,9,23.5,923,1260
6191,6,7,1,14.7,886,1260
6199,19,5,1,1.6,865,1260
6204,1,2,4,16,776,1080
6205,10,16,4,4.2,762,1080
6206,12,5,5,4.5,912,1260
6207,12,20,6,14.2,617,1080
6210,8,2,8,23,995,1260
6214,13,16,8,2,765,1080
6215,14,4,5,11.8,1065,1260
6218,1,12,2,16.4,642,1080
6219,17,6,8,18.5,366,840
6221,12,15,4,7.6,595,840
6223,16,11,1,6.1,989,1260
6242,15,20,10,11.3,521,840
6246,9,17,6,2,1002,1260
6250,6,18,3,23.6,439,840
6261,6,16,5,2.1,709,1080
6281,18,5,7,12.1,832,1080
6291,11,6,6,22.1,370,840
6298,18,6,9,15.8,552,840
6329,20,17,10,2.2,490,840
6342,10,8,4,16.8,974,1260
6353,10,7,4,15.8,512,840
6355,7,19,7,10.8,1026,1260
6362,11,14,7,13.5,535,840
6370,11,10,10,12.1,746,1080
6384,19,17,10,20.6,617,1080
6409,8,17,2,16.3,1020,1260
6411,11,3,8,11.5,570,840
6412,8,3,3,11.8,541,840
6420,5,16,3,12.7,887,1260
6435,2,7,5,20.1,496,840
6457,6,5,10,25.8,1018,1260
6465,4,17,6,3.2,503,840
6477,16,14,1,2,526,840
6479,9,13,9,22.7,689,1080
6482,19,14,9,1.7,530,840
6483,13,5,3,18.1,891,1260
6487,5,9,9,15.8,638,1080
6495,6,17,10,10.4,949,1260
6505,19,10,10,1.8,394,840
6510,13,9,2,8.4,1001,1260
6513,20,18,3,21.2,1027,1260
6518,5,14,4,3.3,546,840
6535,16,18,3,24.8,917,1260
6541,9,12,7,11.4,439,840
6564,18,11,1,10.3,497,840
6569,10,5,4,14.1,520,840
6589,9,2,5,7.9,426,840
6599,17,16,6,21.8,446,840
6601,1,2,1,11.5,494,840
6606,2,15,10,6,824,1080
6610,18,20,10,18.9,701,1080
6626,14,4,4,22.9,1024,1260
6640,8,6,3,3.9,458,840
6642,12,13,3,11.8,1003,1260
6647,20,3,7,16.8,407,840
6657,17,6,6,4.2,775,1080
6674,17,3,3,25.6,830,1080
6703,4,12,3,23.8,602,1080
6719,10,9,1,7,937,1260
6741,18,17,2,3,482,840
6822,10,16,5,23.4,891,1260
6831,14,13,1,14,742,1080
6842,17,14,5,10.1,899,1260
6844,8,14,6,17.4,989,1260
6852,13,14,3,11.6,846,1260
6853,14,7,9,25.9,397,840
6856,6,14,2,21.6,561,840
6860,17,8,8,11.4,417,840
6873,7,10,2,18.4,1040,1260
6899,13,1,3,25.4,412,840
6905,18,17,2,3.6,911,1260
6906,9,6,9,1.5,975,1260
6912,6,7,10,7.3,522,840
6935,3,1,7,2.2,1041,1260
6947,1,4,3,11.6,478,840
6949,9,6,4,5,981,1260
6967,2,17,7,1.1,758,1080
7005,19,12,10,16.4,959,1260
7042,16,15,4,4.7,744,1080
7059,9,18,10,19,362,840
7069,12,16,8,5.4,951,1260
7074,3,19,4,16.7,725,1080
7075,1,14,9,16.8,615,1080
7085,12,2,4,5.1,1030,1260
7088,6,14,4,8.7,655,1080
7113,14,17,8,23.8,825,1080
7122,5,9,3,3.8,933,1260
7132,19,3,9,9.9,522,840
7171,14,13,5,14.8,588,840
7176,3,15,9,4.2,1038,1260
7229,8,12,9,7.5,714,1080
7234,8,12,9,24.9,472,840
7239,7,13,8,6.7,990,1260
7249,15,5,7,9.6,973,1260
7265,7,1,6,22.1,999,1260
7284,6,14,6,2,895,1260
7288,20,15,5,9.7,417,840
7291,12,18,1,25.5,455,840
7294,20,1,4,9.8,862,1260
7299,12,9,5,1.5,749,1080
7300,12,10,1,2.5,781,1080
7312,4,11,5,8.2,1059,1260
7324,19,13,8,13.5,733,1080
7332,9,3,7,20,500,840
7347,20,1,5,6.2,584,840
7350,11,13,4,23.6,962,1260
7355,19,8,9,7.8,631,1080
7368,17,9,9,20.7,1024,1260
7407,20,15,8,12.2,907,1260
7411,17,20,4,16,610,1080
7446,19,1,4,21.4,736,1080
7455,5,20,1,17.5,470,840
7456,1,19,1,20.1,575,840
7457,19,11,2,22.4,932,1260
7462,10,15,2,9.6,881,1260
7491,7,13,3,18.6,687,1080
7493,15,11,4,24.8,627,1080
7495,7,11,4,7.4,764,1080
7503,3,19,4,15.3,364,840
7508,9,15,4,25.2,390,840
7509,7,20,10,2.7,365,840
7523,10,14,4,22.5,573,840
7526,7,1,7,22.7,759,1080
7528,4,11,1,1.9,1015,1260
7534,10,2,10,14.5,556,840
7542,9,8,8,26,438,840
7544,3,20,5,11.9,890,1260
7554,12,18,5,13.7,759,1080
7561,12,1,6,8.4,625,1080
7564,10,2,8,3.9,1046,1260
7565,8,13,3,15.3,967,1260
7575,1,12,1,10,948,1260
7581,3,16,1,10.6,428,840
7610,11,5,7,3.6,511,840
7613,19,6,6,8.9,860,1260
7625,10,20,6,14.7,544,840
7636,4,18,8,14.2,743,1080
7638,5,19,1,5.9,788,1080
7641,4,13,5,9.6,988,1260
7645,5,20,3,4,764,1080
7653,5,14,7,5.5,734,1080
7665,17,5,10,12.6,411,840
7681,19,3,5,12.5,611,1080
7701,8,13,3,17.3,960,1260
7711,10,13,7,9.5,1065,1260
7715,4,14,2,15.2,621,1080
7718,7,19,6,10.9,484,840
7729,14,11,6,25.4,539,840
7737,6,3,3,23.3,714,1080
7743,15,9,7,4.9,386,840
7750,2,11,10,2.3,1073,1260
7752,10,20,4,18.8,523,840
7755,11,3,6,17.2,853,1260
7774,12,10,9,6.7,757,1080
7777,18,8,1,21.9,708,1080
7780,13,6,6,15.1,1072,1260
7784,4,18,1,2.7,478,840
7787,7,6,6,13.7,736,1080
7806,16,2,2,21.7,547,840
7807,10,3,1,2.7,433,840
7812,15,6,2,8.2,400,840
7813,8,12,4,9.4,953,1260
7816,7,16,8,24,698,1080
7834,6,3,10,23.6,649,1080
7838,19,7,10,16.9,457,840
7846,8,15,2,13.5,566,840
7847,5,12,10,16.6,923,1260
7864,19,10,1,25.5,954,1260
7868,10,3,1,1.5,827,1080
7874,8,17,2,24.1,806,1080
7876,18,16,7,1.5,701,1080
7877,5,17,10,4.3,661,1080
7885,6,2,2,23.5,662,1080
