k,o_k,d_k,w_k,q_k,e_k,l_k
2043,2,4,7,19.07,717,1080
2046,4,1,5,20.7,477,840
2051,4,5,4,8.13,961,1260
2054,4,3,3,19.61,478,840
2056,4,1,8,21.5,424,840
2058,3,2,7,15.52,1033,1260
2063,4,3,1,16.59,998,1260
2066,3,5,10,7.87,813,1080
2069,2,4,2,28.95,916,1260
2071,1,5,6,21.9,834,1080
2087,3,4,1,18.13,929,1260
2097,1,5,3,22.5,596,840
2101,2,1,6,7.25,763,1080
2111,5,4,1,15.29,880,1260
2116,3,5,4,15.49,1038,1260
2117,2,3,3,10.83,489,840
2129,3,1,10,15.56,990,1260
2130,4,5,3,30.11,865,1260
2135,5,3,4,10.34,362,840
2146,5,3,7,9.34,441,840
2150,3,1,6,15.05,638,1080
2159,2,5,3,18.17,648,1080
2179,1,5,6,8.67,531,840
2181,5,1,3,5.41,847,1260
2187,1,4,10,4.05,666,1080
2194,1,5,5,8.83,755,1080
2221,2,5,4,14.3,834,1080
2222,2,4,9,21.63,842,1260
2223,1,3,3,13.44,670,1080
2224,4,2,2,17.86,563,840
2229,3,1,8,30.5,624,1080
2246,2,1,9,24.89,768,1080
2253,1,3,2,24.28,767,1080
2258,1,3,2,20.33,541,840
2259,2,1,6,9.13,597,840
2271,2,3,3,19.85,572,840
2316,4,2,6,5.62,717,1080
2357,2,5,8,26.96,943,1260
2370,5,4,4,17.08,539,840
2371,4,3,9,10.7,874,1260
2373,1,5,10,9.78,596,840
2385,1,3,10,22.93,995,1260
2398,5,3,6,8.15,415,840
2417,4,3,3,23.97,476,840
2427,2,5,5,14.33,695,1080
2447,2,1,7,18.93,753,1080
2482,2,5,4,17.32,736,1080
2486,3,2,1,19.4,671,1080
2497,4,3,7,5.4,428,840
2508,2,1,8,5.3,432,840
2531,2,5,3,25.34,1007,1260
2537,2,4,2,9.88,989,1260
2566,1,4,4,16.6,778,1080
2567,3,1,7,26.47,843,1260
2568,2,5,2,31.59,1032,1260
2573,5,4,2,17.42,659,1080
2612,1,4,10,4.84,852,1260
2635,3,4,8,30.42,908,1260
2644,4,3,5,6.96,612,1080
2660,3,1,7,30.99,870,1260
2673,2,3,3,9.16,581,840
2691,1,3,3,9.31,539,840
2695,2,1,2,9.66,748,1080
2696,4,2,5,6.44,964,1260
2697,4,3,7,27.89,485,840
2711,4,1,2,30.15,751,1080
2718,3,2,7,11.3,495,840
2728,5,4,6,26.06,788,1080
2733,5,1,8,19.4,967,1260
2759,5,4,10,24.55,576,840
2803,1,3,7,13.1,596,840
2828,5,1,3,20.71,700,1080
2831,5,2,6,5.43,990,1260
2842,1,5,1,18.17,814,1080
2848,1,4,6,29.15,488,840
2850,5,1,3,26.28,551,840
2861,5,1,2,8.81,867,1260
2862,2,5,5,9.38,812,1080
2885,3,5,5,18.13,996,1260
2889,4,3,3,15.67,972,1260
2900,1,4,3,22.01,962,1260
2921,5,1,4,32.27,754,1080
2925,2,1,5,5.18,930,1260
2942,2,5,2,31.86,987,1260
2952,5,1,5,20.91,960,1260
2961,4,3,1,15.13,705,1080
2964,3,2,1,26.63,964,1260
2997,5,3,9,28.85,726,1080
3000,4,3,3,23.85,361,840
3003,5,4,1,13.89,847,1260
3013,3,1,2,24.43,461,840
3018,1,3,1,8.87,490,840
3019,3,1,6,7.75,848,1260
3023,4,5,6,21.26,566,840
3026,2,5,6,9.59,406,840
3029,5,4,2,5.64,989,1260
3036,2,1,9,7.23,926,1260
3040,4,5,5,11.61,1067,1260
3044,3,4,5,24.4,475,840
3063,4,5,10,29.82,600,1080
3067,1,2,8,26.69,776,1080
3071,2,5,3,21.96,506,840
3073,2,4,2,20.35,400,840
3076,3,2,4,18.09,420,840
3097,1,4,3,31.51,377,840
3100,1,4,8,19.76,368,840
3101,4,3,6,8.35,449,840
3102,5,4,4,4.61,974,1260
3104,3,2,1,30.24,934,1260
3109,1,4,5,23.74,571,840
3119,1,3,4,28.94,478,840
3137,2,3,9,14.04,1015,1260
3167,4,5,5,5.92,803,1080
3173,1,3,10,30.19,888,1260
3184,2,4,7,9.09,914,1260
3191,4,5,1,28.5,483,840
3193,3,1,7,5.08,366,840
3197,3,2,6,27.95,367,840
3201,1,5,7,6.37,719,1080
3202,2,5,3,24.08,864,1260
3213,2,3,1,29.99,909,1260
3230,4,1,9,9.35,520,840
3233,5,3,5,22.05,384,840
3238,1,5,7,4.13,747,1080
3240,4,5,6,19.75,915,1260
3246,1,2,9,16.45,576,840
3251,4,3,10,11.48,616,1080
3258,2,1,4,26.94,634,1080
3265,1,4,6,5.03,675,1080
3272,1,4,5,11.89,630,1080
3288,5,1,5,17.45,521,840
3289,1,3,9,25.64,478,840
3292,4,1,2,11.76,706,1080
3315,3,1,4,32.07,768,1080
3331,2,1,4,12.67,423,840
3332,5,3,10,31.45,473,840
3354,5,4,9,4.32,1025,1260
3360,4,2,7,4.09,497,840
3369,5,2,2,4.03,433,840
3372,3,5,3,30.11,812,1080
3376,5,4,7,24.71,729,1080
3378,2,1,9,16.59,368,840
3397,3,5,9,16.23,705,1080
3401,4,3,2,12.63,846,1260
3403,5,4,2,31.76,674,1080
3413,5,2,4,4.23,410,840
3457,3,1,6,20.4,972,1260
3460,2,1,1,31.54,841,1260
3466,2,1,6,8.83,1024,1260
3521,5,3,7,18.99,976,1260
3538,3,2,2,17.99,1028,1260
3557,2,1,6,10.68,641,1080
3563,1,4,8,15.59,489,840
3572,5,1,1,7.8,988,1260
3573,5,3,5,6.49,374,840
3582,4,2,8,21.82,882,1260
3583,2,4,5,14.56,436,840
3585,2,3,8,17.02,889,1260
3615,5,4,1,26.63,796,1080
3618,3,1,1,7.21,875,1260
3626,4,5,1,19.58,538,840
3628,4,1,7,12.38,600,1080
3640,5,2,5,6.27,537,840
3646,4,2,1,20.8,527,840
3651,4,3,9,27.39,857,1260
3662,4,3,9,19.57,1062,1260
3672,3,2,6,19.45,484,840
3676,1,3,6,25.95,379,840
3683,2,5,1,23.83,467,840
3686,3,2,10,18.29,853,1260
3695,1,3,2,12.19,862,1260
3715,3,2,3,22.23,470,840
3720,1,5,1,20.01,758,1080
3723,5,3,3,10.81,751,1080
3735,2,3,1,15.11,796,1080
3741,4,2,5,14.21,513,840
3746,2,4,9,8.85,1069,1260
3757,4,2,1,23.75,666,1080
3759,4,1,4,31.45,742,1080
3766,1,2,1,25.25,649,1080
3769,1,5,9,21.78,632,1080
3794,2,4,8,13.17,450,840
3795,2,4,1,23.96,788,1080
3799,2,3,1,23.37,868,1260
3800,4,1,9,29.92,646,1080
3821,1,3,2,22.08,539,840
3825,5,3,7,22.64,636,1080
3826,4,5,5,11.58,1049,1260
3827,1,3,3,20.13,686,1080
3838,4,1,9,32.21,397,840
3844,5,2,9,23.64,772,1080
3851,5,3,3,21.88,764,1080
3859,1,3,6,32.36,510,840
3866,5,3,4,21.85,432,840
3876,4,2,8,4.64,429,840
3877,5,4,10,4.3,372,840
3879,4,1,8,19.69,446,840
3897,3,2,1,11.35,775,1080
3908,3,2,2,8.26,569,840
3916,3,1,3,29.41,946,1260
3922,4,1,6,30.27,992,1260
3925,5,2,10,8.02,887,1260
3927,3,5,6,6.2,679,1080
3928,5,4,4,23.45,911,1260
3929,4,2,7,5.12,1049,1260
3953,2,5,3,7.76,515,840
4001,5,3,5,19.64,374,840
4009,2,4,4,22.2,878,1260
4013,4,3,2,11.02,1023,1260
4019,4,3,10,25.71,799,1080
4022,1,2,1,30.74,462,840
4027,5,3,7,13.45,730,1080
4031,4,1,8,20.64,1009,1260
4036,1,5,1,8.1,917,1260
4049,4,3,8,26.48,1054,1260
4051,3,4,9,22.67,816,1080
4068,4,1,6,27.56,992,1260
4069,3,5,10,19.21,1060,1260
4093,4,2,3,15.02,487,840
4104,1,4,8,10.96,569,840
4118,3,1,7,26.77,552,840
4128,3,5,6,27.46,416,840
4155,4,2,8,11.59,1001,1260
4175,5,2,2,30.34,628,1080
4190,2,5,10,23.62,441,840
4193,5,2,4,4.5,719,1080
4206,3,2,5,11.93,457,840
4208,2,5,6,25.82,1047,1260
4219,4,2,8,15.62,499,840
4223,1,2,1,9.91,878,1260
4235,2,5,6,29.54,668,1080
4253,1,4,9,16.7,538,840
4261,2,5,7,26.67,506,840
4298,5,1,6,28.91,715,1080
4301,3,2,8,15.08,515,840
4315,4,5,3,24.2,778,1080
4324,2,1,6,10.68,668,1080
4336,3,5,9,22.03,370,840
4346,4,5,5,27.89,634,1080
4354,4,2,10,6.17,502,840
4357,4,3,7,31.29,1001,1260
4358,3,1,4,26.6,858,1260
4364,5,4,1,12.66,1019,1260
4373,5,2,6,6.86,917,1260
4385,4,5,2,5.86,444,840
4392,2,3,3,25.87,776,1080
4396,2,3,9,8.06,781,1080
4411,1,5,9,4.08,1071,1260
4413,3,1,4,28.27,580,840
4430,1,5,5,27.96,649,1080
4459,5,2,9,15.22,804,1080
4461,1,3,4,6.99,1063,1260
4479,4,3,10,23.47,697,1080
4500,4,2,4,23.58,926,1260
4502,1,4,7,9.82,926,1260
4524,4,5,7,17.85,506,840
4526,4,3,8,9.21,961,1260
4537,1,5,8,21.67,665,1080
4570,1,5,7,12.98,660,1080
4574,4,1,2,6.61,467,840
4591,3,5,7,12.14,402,840
4608,2,3,4,29.24,711,1080
4611,2,4,10,5.86,772,1080
4626,1,2,3,23.48,911,1260
4640,1,4,4,23,492,840
4654,3,1,4,24.02,941,1260
4672,2,5,8,11.7,1021,1260
4681,4,2,9,8.17,638,1080
4693,5,4,1,8.55,644,1080
4696,4,1,7,14.03,808,1080
4708,5,3,3,5.04,501,840
4716,1,5,10,21.99,962,1260
4725,4,1,1,27.79,1030,1260
4728,3,2,5,7.77,482,840
4732,4,2,2,18.86,568,840
4734,5,2,10,24.3,599,840
4739,1,3,7,4.67,841,1260
4751,2,3,4,18.94,789,1080
4753,4,5,6,6.05,622,1080
4756,2,5,4,19.11,747,1080
4757,3,5,7,19.92,406,840
4793,3,2,10,15.36,756,1080
4797,4,5,8,14.17,876,1260
4800,5,4,9,30.45,676,1080
4805,3,2,7,17.93,805,1080
4829,5,3,3,27.43,541,840
4832,1,4,3,23.27,661,1080
4835,2,5,8,19.86,1018,1260
4838,5,1,4,11.94,561,840
4848,5,3,2,10.63,878,1260
4850,1,5,5,4.22,1066,1260
4856,4,3,7,28.53,917,1260
4857,2,3,2,12.95,434,840
4880,3,4,6,12.33,726,1080
4882,1,3,6,28.54,392,840
4894,1,4,1,24.9,447,840
4897,3,1,8,13.83,740,1080
4918,1,2,8,16.92,630,1080
4938,4,2,9,9.12,685,1080
4957,2,1,2,21.49,894,1260
4958,1,4,2,12.35,940,1260
4965,2,3,5,30.27,779,1080
4971,1,4,1,6.99,719,1080
4980,4,3,5,19.48,520,840
4988,5,1,9,19.83,398,840
5004,1,4,8,5.38,1003,1260
5005,5,2,8,22.67,446,840
5019,2,4,4,16,1027,1260
5031,1,2,6,19.53,414,840
5037,1,3,4,13.41,588,840
5045,2,4,3,10.42,664,1080
5056,1,2,1,22.29,573,840
5065,5,2,7,10.63,582,840
5075,5,2,2,26.73,535,840
5099,2,1,7,15.21,980,1260
5120,5,1,9,28.08,997,1260
5123,2,5,10,15.14,582,840
5138,5,1,1,29.51,391,840
5146,3,2,5,31.9,808,1080
5149,4,3,1,14.74,1059,1260
5151,3,2,7,6.78,1037,1260
5153,5,3,9,20.15,881,1260
5159,1,2,4,16,599,840
5164,2,5,4,20.97,695,1080
5165,2,1,10,9.32,856,1260
5172,3,2,2,22.56,896,1260
5188,2,3,4,24.35,415,840
5203,2,1,3,15.99,760,1080
5208,2,1,7,18.45,1023,1260
5220,1,4,4,30.6,711,1080
5247,1,4,7,29.35,1012,1260
5251,5,1,9,6.9,500,840
5253,4,3,2,9.22,832,1080
5259,4,2,8,12.04,760,1080
5269,2,3,2,7.75,523,840
5280,4,2,1,14.28,364,840
5283,5,3,1,20.52,405,840
5286,2,1,6,25.32,699,1080
5301,2,3,1,9.4,857,1260
5302,5,2,3,31.54,426,840
5344,5,2,5,9.95,629,1080
5346,5,1,2,4.75,433,840
5347,5,1,8,29.46,646,1080
5367,4,1,3,17.25,441,840
5368,1,5,8,18.69,626,1080
5385,1,5,5,24.42,504,840
5399,2,5,4,9.03,800,1080
5417,1,2,2,29.35,925,1260
5426,2,4,10,12.93,921,1260
5432,3,1,5,4.2,854,1260
5435,3,1,3,12.78,487,840
5445,4,1,5,24.32,1032,1260
5451,5,4,1,22.19,754,1080
5453,3,2,1,14.42,952,1260
5486,1,5,7,22.34,398,840
5506,1,3,4,25.79,947,1260
5512,4,1,8,12.76,708,1080
5541,4,5,2,20.53,641,1080
5548,5,3,4,30.7,402,840
5556,1,2,8,31.54,419,840
5574,1,5,10,22.68,760,1080
5577,2,3,2,20.41,785,1080
5593,2,1,8,19.99,562,840
5607,5,1,9,18.42,909,1260
5609,2,4,5,24.94,376,840
5616,4,3,7,20.03,536,840
5633,2,5,5,22.99,787,1080
5634,4,5,1,7.46,811,1080
5644,2,3,1,16.86,510,840
5667,3,4,6,5,825,1080
5670,3,1,3,29.58,959,1260
5683,2,3,3,27.56,749,1080
5702,1,2,8,15.66,385,840
5706,5,3,7,19.61,763,1080
5714,2,3,2,4.82,566,840
5718,1,3,2,20.92,521,840
5721,3,2,8,9.84,705,1080
5737,4,5,3,17.92,821,1080
5742,4,1,1,15.55,387,840
5747,5,2,8,27.49,770,1080
5762,4,1,1,28.22,895,1260
5767,2,5,1,21.58,773,1080
5772,3,4,9,21.67,373,840
5781,4,3,10,18.73,801,1080
5789,3,1,8,31.76,894,1260
5790,2,3,9,12.09,771,1080
5792,1,5,5,16.82,625,1080
5801,3,1,3,10.55,383,840
5802,3,5,9,16.18,942,1260
5813,3,4,5,19.53,458,840
5821,5,1,1,21.51,968,1260
5828,4,5,5,24.91,861,1260
5829,5,2,7,31.19,382,840
5832,3,4,8,6.37,799,1080
5836,3,2,6,19.69,743,1080
5841,4,3,2,14.96,681,1080
5842,5,2,10,11.92,689,1080
5847,2,3,5,27.89,958,1260
5862,4,2,9,28.11,428,840
5880,2,4,4,26.08,983,1260
5914,2,4,3,4.5,720,1080
5927,3,1,7,24.3,994,1260
5958,4,1,8,21.01,886,1260
5967,1,2,2,32.45,491,840
5989,2,3,1,16.76,720,1080
5993,3,2,5,9.14,677,1080
6007,5,3,1,18.07,1038,1260
6008,1,4,1,4.71,785,1080
6025,4,1,5,22.7,566,840
6053,4,3,4,24.74,1006,1260
6072,2,5,1,15.77,1044,1260
6074,3,5,4,6.21,766,1080
6076,3,1,10,31.7,1001,1260
6087,3,5,7,13.46,484,840
6094,5,2,5,30.98,523,840
6098,2,1,3,23.27,380,840
6115,5,3,1,7.38,616,1080
6133,4,3,9,19.49,996,1260
6153,1,3,1,30.46,620,1080
6156,3,4,4,30.08,925,1260
6161,4,1,4,13.46,800,1080
6163,5,4,9,7.46,923,1260
6191,3,2,1,10.5,886,1260
6199,1,2,1,8.44,865,1260
6204,1,3,4,7.57,776,1080
6205,3,4,4,28.56,762,1080
6206,1,3,5,12.8,912,1260
6207,1,3,6,23.44,617,1080
6210,4,5,8,26.06,995,1260
6214,1,4,8,11.39,765,1080
6215,4,3,5,18.15,1065,1260
6218,3,4,2,20.31,642,1080
6219,5,2,8,7.6,366,840
6221,2,3,4,31.32,595,840
6223,1,3,1,32.33,989,1260
6242,4,3,10,7.79,521,840
6246,4,3,6,23.57,1002,1260
6250,4,1,3,19.15,439,840
6261,1,3,5,5.32,709,1080
6281,1,2,7,16.53,832,1080
6291,1,4,6,19.94,370,840
6298,1,4,9,28.54,552,840
6329,4,1,10,4.24,490,840
6342,5,4,4,18.77,974,1260
6353,5,1,4,15.13,512,840
6355,4,3,7,18.74,1026,1260
6362,4,5,7,10.44,535,840
6370,2,1,10,8.36,746,1080
6384,3,2,10,16.54,617,1080
6409,5,4,2,23.99,1020,1260
6411,5,2,8,18.1,570,840
6412,2,5,3,28.04,541,840
6420,5,3,3,19.77,887,1260
6435,5,2,5,6.08,496,840
6457,5,1,10,16.27,1018,1260
6465,3,2,6,10.08,503,840
6477,1,2,1,23.51,526,840
6479,5,2,9,19.94,689,1080
6482,4,1,9,32.2,530,840
6483,3,4,3,18.88,891,1260
6487,4,3,9,32.48,638,1080
6495,5,2,10,29.2,949,1260
6505,2,4,10,29.11,394,840
6510,5,1,2,21.62,1001,1260
6513,3,2,3,17.66,1027,1260
6518,1,3,4,6.2,546,840
6535,2,1,3,31.01,917,1260
6541,2,4,7,9.43,439,840
6564,5,1,1,11.84,497,840
6569,2,4,4,26.25,520,840
6589,3,2,5,28.23,426,840
6599,3,4,6,15.18,446,840
6601,5,3,1,8.5,494,840
6606,1,2,10,20.92,824,1080
6610,2,3,10,29.65,701,1080
6626,4,5,4,20.92,1024,1260
6640,1,3,3,4.07,458,840
6642,3,1,3,17.43,1003,1260
6647,3,4,7,12.27,407,840
6657,3,5,6,8.13,775,1080
6674,5,4,3,12.2,830,1080
6703,2,4,3,25.98,602,1080
6719,2,1,1,22.85,937,1260
6741,5,4,2,18.34,482,840
6822,1,3,5,23.8,891,1260
6831,2,5,1,23.72,742,1080
6842,4,1,5,10.18,899,1260
6844,1,5,6,18.64,989,1260
6852,4,1,3,5.5,846,1260
6853,2,3,9,4.54,397,840
6856,1,3,2,25.77,561,840
6860,4,3,8,16.87,417,840
6873,4,3,2,9.87,1040,1260
6899,3,4,3,31.44,412,840
6905,4,3,2,18.07,911,1260
6906,5,2,9,17.15,975,1260
6912,5,3,10,31.71,522,840
6935,1,5,7,5.15,1041,1260
6947,1,4,3,26.85,478,840
6949,5,4,4,30,981,1260
6967,4,3,7,18.15,758,1080
7005,1,2,10,23.86,959,1260
7042,5,1,4,11.18,744,1080
7059,5,1,10,30.64,362,840
7069,2,1,8,21.05,951,1260
7074,1,2,4,12.17,725,1080
7075,1,3,9,4.7,615,1080
7085,2,1,4,22.23,1030,1260
7088,5,3,4,29.05,655,1080
7113,5,4,8,14.57,825,1080
7122,5,2,3,18.89,933,1260
7132,1,2,9,13.61,522,840
7171,3,4,5,11.57,588,840
7176,4,1,9,22.35,1038,1260
7229,4,2,9,16.5,714,1080
7234,5,1,9,30.57,472,840
7239,3,4,8,15.79,990,1260
7249,1,3,7,7.75,973,1260
7265,3,4,6,5.77,999,1260
7284,2,5,6,22.78,895,1260
7288,2,1,5,12.17,417,840
7291,4,2,1,22.16,455,840
7294,5,1,4,12.21,862,1260
7299,1,2,5,27.32,749,1080
7300,2,5,1,14.51,781,1080
7312,1,3,5,8.18,1059,1260
7324,4,5,8,27.17,733,1080
7332,3,1,7,26.21,500,840
7347,5,2,5,30.37,584,840
7350,5,3,4,17.72,962,1260
7355,4,2,9,5.51,631,1080
7368,4,3,9,14.02,1024,1260
7407,3,1,8,7.79,907,1260
7411,2,3,4,4.99,610,1080
7446,5,1,4,10.4,736,1080
7455,4,5,1,32.14,470,840
7456,1,4,1,30.21,575,840
7457,2,5,2,4.48,932,1260
7462,3,4,2,8,881,1260
7491,3,4,3,11.27,687,1080
7493,4,1,4,24.17,627,1080
7495,2,5,4,17.54,764,1080
7503,5,3,4,6.06,364,840
7508,4,2,4,12.65,390,840
7509,1,5,10,5.1,365,840
7523,1,4,4,14.4,573,840
7526,5,1,7,7.9,759,1080
7528,3,2,1,21.24,1015,1260
7534,5,1,10,8.09,556,840
7542,3,5,8,22.47,438,840
7544,1,2,5,12.84,890,1260
7554,3,2,5,28.1,759,1080
7561,2,4,6,11,625,1080
7564,5,1,8,15.3,1046,1260
7565,4,1,3,22.59,967,1260
7575,1,2,1,13.4,948,1260
7581,4,1,1,24.56,428,840
7610,2,5,7,6.77,511,840
7613,2,5,6,10.97,860,1260
7625,3,4,6,29.82,544,840
7636,1,5,8,31.43,743,1080
7638,1,4,1,15.27,788,1080
7641,3,1,5,18.25,988,1260
7645,5,2,3,10.99,764,1080
7653,1,2,7,18.52,734,1080
7665,2,5,10,12.44,411,840
7681,1,3,5,14.22,611,1080
7701,1,5,3,18.67,960,1260
7711,2,5,7,25.02,1065,1260
7715,5,2,2,11.53,621,1080
7718,1,5,6,11.1,484,840
7729,2,1,6,24.84,539,840
7737,4,2,3,25.57,714,1080
7743,5,1,7,18.13,386,840
7750,3,2,10,23.3,1073,1260
7752,2,1,4,23.35,523,840
7755,2,3,6,8.8,853,1260
7774,3,5,9,17.43,757,1080
7777,5,4,1,18.95,708,1080
7780,5,4,6,29.19,1072,1260
7784,5,4,1,31.68,478,840
7787,5,2,6,21.11,736,1080
7806,3,5,2,16.85,547,840
7807,2,4,1,19.43,433,840
7812,4,5,2,14.31,400,840
7813,5,2,4,21.28,953,1260
7816,3,4,8,17.43,698,1080
7834,5,4,10,9.13,649,1080
7838,4,2,10,25.74,457,840
