k,o_k,d_k,w_k,q_k,e_k,l_k
593,5,3,8,21.6,847,1260
594,9,6,6,10.86,508,840
595,10,8,9,35.52,1022,1260
596,12,7,4,37.6,526,840
597,11,8,2,38.28,924,1260
598,8,6,9,32.8,850,1260
599,8,5,3,23.44,384,840
600,12,8,3,5.87,1004,1260
601,5,6,4,27.61,500,840
602,3,7,3,18.29,929,1260
603,2,10,2,27.65,654,1080
604,11,1,10,25.1,677,1080
605,15,1,2,28.32,735,1080
606,12,9,2,36.01,861,1260
607,11,3,4,28.66,645,1080
608,9,2,10,17.54,654,1080
609,6,3,8,4.49,766,1080
610,3,7,8,26.03,471,840
611,6,5,8,31.61,1017,1260
612,15,2,4,5.86,1040,1260
613,3,1,10,17.56,948,1260
614,4,6,6,22.15,936,1260
615,8,2,8,35.35,763,1080
616,10,5,7,40.99,423,840
617,8,7,3,35.1,841,1260
618,4,5,10,38.59,489,840
619,1,6,3,18.61,428,840
620,9,4,4,14.53,452,840
621,3,7,4,36.96,713,1080
622,9,8,3,8.45,813,1080
623,8,1,9,29.82,598,840
624,5,2,10,31.47,430,840
625,6,3,4,7.73,512,840
626,10,5,7,4.81,764,1080
627,12,6,2,21.66,563,840
628,12,5,8,30.26,792,1080
629,13,2,5,19,579,840
630,12,2,6,12.05,549,840
631,14,3,3,37.21,683,1080
632,13,7,5,37.51,651,1080
633,8,5,5,33.54,544,840
634,5,7,2,12.98,759,1080
635,7,5,4,35.27,641,1080
636,5,3,10,29.55,694,1080
637,15,9,1,38.93,449,840
638,4,9,6,25.79,768,1080
639,2,7,10,26.69,972,1260
640,12,9,9,31.37,975,1260
641,14,4,7,29.19,1080,1260
642,13,4,3,25.93,640,1080
643,11,9,7,28.84,661,1080
644,7,9,4,23.59,1080,1260
645,14,7,7,4.13,879,1260
646,14,4,10,17.52,923,1260
647,12,9,8,26.87,917,1260
648,9,3,5,23.02,995,1260
649,12,4,10,24.15,729,1080
650,12,7,2,26.71,472,840
651,2,1,3,36.19,925,1260
652,10,3,2,5.36,1039,1260
653,9,6,8,9.16,535,840
654,6,7,6,13.51,457,840
655,10,3,9,10.89,438,840
656,5,9,1,12.21,516,840
657,12,6,8,28.96,754,1080
658,5,3,7,19.34,576,840
659,1,5,5,15.4,837,1080
660,7,1,2,25.58,394,840
661,11,1,6,20.72,992,1260
662,4,1,8,15.21,948,1260
663,8,3,8,39.57,999,1260
664,15,9,7,32.12,826,1080
665,12,5,10,20.28,736,1080
666,9,2,4,34.16,592,840
667,3,10,7,26.06,408,840
668,14,10,9,6.5,991,1260
669,13,7,6,22.19,868,1260
670,7,3,5,32.92,918,1260
671,1,3,8,8.75,865,1260
672,12,6,10,19.71,575,840
673,9,10,5,40.64,667,1080
674,12,5,8,12.75,776,1080
675,4,2,3,9.94,719,1080
676,3,2,5,24.21,901,1260
677,9,8,3,32.74,648,1080
678,6,8,4,21.59,772,1080
679,9,5,3,42.21,742,1080
680,3,5,9,11.7,592,840
681,2,5,7,38.34,677,1080
682,4,10,8,31.93,841,1260
683,8,9,10,22.49,903,1260
684,2,4,9,9.92,366,840
685,13,10,10,32.26,1051,1260
686,5,2,3,8.81,501,840
687,7,5,8,35.43,377,840
688,15,4,7,13.17,473,840
689,14,5,7,9.05,646,1080
690,2,1,3,6.35,727,1080
691,15,6,6,14.7,851,1260
692,7,2,2,26,598,840
693,3,4,1,39.1,451,840
694,14,10,9,36.18,624,1080
695,3,1,9,25.17,1011,1260
696,14,1,9,17.71,381,840
697,11,6,9,19.99,1037,1260
698,12,7,6,27.43,639,1080
699,12,6,6,5.72,980,1260
700,7,6,4,27.27,854,1260
701,15,5,9,8.2,898,1260
702,7,1,2,6.64,430,840
703,10,1,10,20.42,855,1260
704,13,2,4,22.52,640,1080
705,14,10,9,25.75,402,840
706,2,5,9,39.23,364,840
707,6,1,4,39.36,848,1260
708,2,5,9,7.71,759,1080
709,12,9,1,5.19,564,840
710,6,1,7,15.88,819,1080
711,4,9,5,15.66,563,840
712,4,5,9,18.05,507,840
713,4,9,2,28.69,494,840
714,13,5,8,30.06,372,840
715,3,1,2,17.65,677,1080
716,5,6,10,27.06,640,1080
717,2,1,5,41.02,560,840
718,10,4,8,25.25,918,1260
719,12,4,9,31.42,536,840
720,11,9,7,20.09,632,1080
721,11,4,9,38.15,754,1080
722,5,2,8,25.14,556,840
723,13,5,3,34.66,772,1080
724,12,5,2,39.03,529,840
725,9,7,9,19.22,469,840
726,15,4,7,6.61,1012,1260
727,7,10,8,19.25,767,1080
728,1,3,6,36.11,689,1080
729,15,8,2,30.05,791,1080
730,3,6,3,25.45,722,1080
731,6,5,9,4.9,538,840
732,6,4,4,41.26,531,840
733,15,4,5,15.48,387,840
734,5,2,4,29.39,1045,1260
735,4,6,10,34.3,974,1260
736,7,6,3,30.38,639,1080
737,9,4,9,4.42,723,1080
738,15,3,9,19.49,974,1260
739,13,3,4,24.42,1058,1260
740,11,10,8,28.65,465,840
741,13,8,5,7.84,722,1080
742,5,6,7,9.06,464,840
743,4,8,9,41.37,592,840
744,13,1,2,8.72,969,1260
745,1,4,10,27.89,388,840
746,5,4,5,9.62,373,840
747,14,4,3,29.4,960,1260
748,1,4,4,10.72,607,1080
749,15,8,1,18.54,944,1260
750,5,10,8,33.63,754,1080
751,13,4,2,6.55,448,840
752,1,5,7,40.2,401,840
753,12,3,6,33.07,589,840
754,12,10,2,4.22,693,1080
755,5,4,8,27.9,1021,1260
756,12,8,7,32.59,1001,1260
757,7,1,8,39.26,953,1260
758,4,6,8,36.16,400,840
759,14,4,8,21.84,786,1080
760,3,4,5,39.84,1003,1260
761,6,10,9,33.04,779,1080
762,7,10,9,10.26,1035,1260
763,3,6,10,7.61,446,840
764,12,7,8,33.84,777,1080
765,4,3,6,26.23,854,1260
766,3,4,5,9.79,908,1260
767,11,7,8,35,922,1260
768,15,4,7,40.94,568,840
769,11,4,6,28.2,396,840
770,2,4,3,35.52,806,1080
771,6,9,8,39.28,438,840
772,8,2,4,35.59,866,1260
773,2,10,5,10.97,688,1080
774,15,9,10,38.68,395,840
775,8,6,3,20.77,777,1080
776,14,2,1,4.14,767,1080
777,3,9,6,5.46,1073,1260
778,4,8,1,20.41,364,840
779,12,4,8,16.41,859,1260
780,9,7,3,19.65,466,840
781,10,1,3,15.58,715,1080
782,9,4,1,31.51,582,840
783,3,8,8,33.32,763,1080
784,6,7,5,13.77,399,840
785,14,7,7,25.52,852,1260
786,7,6,4,42.28,1004,1260
787,11,10,10,15.65,618,1080
788,4,7,6,5.88,412,840
789,6,5,9,36.07,557,840
790,14,6,5,35.48,1050,1260
791,9,6,2,23.34,549,840
792,2,5,6,21.67,660,1080
793,13,10,4,7.59,689,1080
794,7,9,4,11.11,718,1080
795,13,2,5,29.37,847,1260
796,9,7,8,33.86,846,1260
797,15,4,10,23.48,710,1080
798,7,10,9,4.52,378,840
799,11,6,9,31.12,800,1080
800,9,10,8,7.59,673,1080
801,4,2,8,8.97,741,1080
802,8,1,10,4.32,632,1080
803,15,1,2,33.51,734,1080
804,4,1,3,12.04,900,1260
805,15,10,8,19.53,954,1260
806,12,6,3,33.64,891,1260
807,1,3,1,12.17,663,1080
808,11,7,7,36.96,794,1080
809,6,4,1,4.64,403,840
810,4,2,6,19.67,644,1080
811,8,1,4,29.42,839,1080
812,15,4,2,35.56,530,840
813,3,2,2,9.95,697,1080
814,14,1,7,16.36,900,1260
815,2,10,9,17.62,975,1260
816,4,1,10,16.21,635,1080
817,5,8,1,14.55,537,840
818,13,3,1,42.2,1062,1260
819,12,5,7,38.02,928,1260
820,2,4,4,37.54,769,1080
821,11,10,10,34.65,589,840
822,1,2,1,30.36,685,1080
823,8,5,8,25.73,542,840
824,7,10,6,8.54,398,840
825,4,8,4,8.58,427,840
826,12,5,2,25.11,620,1080
827,6,2,5,10.18,507,840
828,3,10,3,25.24,583,840
829,2,1,9,28.74,476,840
830,6,1,4,19.08,1037,1260
831,1,3,6,33.4,778,1080
