k,o_k,d_k,w_k,q_k,e_k,l_k
3528,13,14,5,8.4,1038,1260
3547,21,7,5,23,837,1080
3552,14,24,5,2,544,840
3562,25,6,2,6.2,698,1080
3564,12,19,4,25.2,374,840
3581,2,3,8,1.1,951,1260
3631,20,14,10,24.2,1011,1260
3749,25,4,6,14.8,1066,1260
3754,1,6,1,6.4,825,1080
3784,12,5,1,6.5,422,840
3785,12,25,8,3.5,1049,1260
3820,20,23,2,8,1066,1260
3824,17,12,6,12.4,940,1260
3836,24,11,2,22.1,849,1260
3852,11,8,7,11.6,549,840
3857,9,20,4,8.3,478,840
3867,17,25,4,5.9,961,1260
3896,25,17,1,22.6,695,1080
3907,4,2,7,20.1,373,840
3909,15,10,4,5.5,372,840
3940,2,3,4,15.7,888,1260
3961,8,16,10,21.9,725,1080
3972,11,12,5,17.2,628,1080
3987,18,14,10,16.7,1064,1260
4012,1,3,8,15.8,752,1080
4017,13,4,9,3.3,826,1080
4019,8,18,10,7.9,799,1080
4030,1,19,4,1.7,888,1260
4034,21,9,3,8.1,1016,1260
4050,7,10,6,13.1,891,1260
4061,20,11,7,22.4,724,1080
4075,12,23,9,18.5,1043,1260
4086,5,8,4,15.7,379,840
4087,1,13,7,9.7,687,1080
4096,7,3,2,22,702,1080
4110,5,3,4,5.1,999,1260
4116,3,9,6,10.7,758,1080
4166,14,23,9,7.5,585,840
4183,6,24,1,14.2,1068,1260
4202,6,12,4,9.4,818,1080
4219,25,17,8,25.7,499,840
4266,16,8,2,24.8,633,1080
4270,4,24,9,23.7,761,1080
4315,1,22,3,18.5,778,1080
4325,12,3,4,16.8,719,1080
4359,23,25,4,25.6,676,1080
4368,24,25,6,16.7,980,1260
4389,5,1,2,10.3,516,840
4404,19,9,9,4,503,840
4410,13,25,7,25.5,830,1080
4446,20,23,2,23.9,741,1080
4450,17,11,5,20.1,956,1260
4467,1,14,8,24.3,719,1080
4544,4,11,10,14.8,665,1080
4631,5,25,5,14.4,752,1080
4651,12,17,10,8.6,868,1260
4658,1,22,9,13.6,1031,1260
4669,8,10,10,2.1,980,1260
4694,9,21,1,22.6,890,1260
4697,17,1,8,10.4,594,840
4732,12,1,2,13,568,840
4744,4,16,9,2,369,840
4764,24,4,3,5.5,888,1260
4798,16,1,1,6.8,881,1260
4803,21,10,9,24.6,662,1080
4815,20,16,5,24.4,828,1080
4821,9,18,5,4.3,447,840
4883,14,2,5,21.7,1017,1260
4909,17,14,6,3.9,604,1080
4939,6,2,10,22.5,487,840
4949,21,18,2,16.3,964,1260
4950,15,19,8,8.3,756,1080
4963,1,24,2,4.9,970,1260
4964,14,4,7,6.9,697,1080
5021,1,7,4,3.6,379,840
5038,21,10,5,22.8,673,1080
5057,22,8,9,2.6,650,1080
5060,19,14,10,8.4,547,840
5064,10,6,8,14.6,429,840
5074,18,12,6,16.5,801,1080
5111,10,15,9,6.4,963,1260
5115,25,2,6,7.6,925,1260
5133,3,11,3,23.6,815,1080
5139,9,15,4,24.4,959,1260
5153,25,15,9,12.7,881,1260
5196,1,7,4,23.7,1010,1260
5221,21,11,9,10.8,1058,1260
5225,19,15,7,17.1,660,1080
5243,1,13,10,20.3,417,840
5244,1,5,9,11.2,655,1080
5254,2,22,10,8.5,791,1080
5259,24,21,8,22,760,1080
5264,6,25,10,19.9,961,1260
5298,18,20,3,9.1,785,1080
5314,13,11,5,5.5,657,1080
5462,10,14,4,12.1,1012,1260
5482,16,15,8,15.6,807,1080
5511,11,10,4,9.6,795,1080
5537,11,7,3,16.6,564,840
5607,15,3,9,22.2,909,1260
5621,2,20,2,21.4,486,840
5636,20,24,1,19.4,1021,1260
5669,17,3,5,19.4,879,1260
5672,8,11,4,12.4,818,1080
5675,21,18,1,24.4,889,1260
5681,20,15,3,5,766,1080
5695,23,10,5,12.2,680,1080
5726,11,18,3,2.8,833,1080
5727,14,9,8,1.7,708,1080
5742,1,16,1,11.4,387,840
5752,25,14,5,15.1,398,840
5759,3,17,4,2.5,375,840
5782,19,15,3,13.7,985,1260
5787,8,11,3,12,1023,1260
5800,13,25,2,14.3,817,1080
5863,25,18,2,18.3,987,1260
5873,22,3,9,8,675,1080
5920,16,1,7,21.9,707,1080
5927,19,18,7,13.9,994,1260
5933,20,2,6,25.2,1066,1260
5937,22,23,8,23.1,883,1260
5950,19,6,7,7.7,1025,1260
5951,11,12,3,12.7,999,1260
5954,13,6,4,1.8,898,1260
5961,15,7,9,25.3,462,840
5994,8,15,1,14.3,613,1080
5998,8,16,6,4.2,1002,1260
5999,1,6,8,4.8,984,1260
6054,1,8,2,13.7,1066,1260
6061,18,20,5,8.7,591,840
6074,3,21,4,2.6,766,1080
6085,24,6,1,19,635,1080
6101,7,19,5,2,1067,1260
6114,1,19,6,14.5,722,1080
6116,11,10,5,23.9,764,1080
6215,21,24,5,11.8,1065,1260
6221,6,11,4,7.6,595,840
6238,4,12,4,10.6,1014,1260
6257,23,8,7,21.8,1023,1260
6316,18,1,4,17.7,736,1080
6340,15,6,7,16,921,1260
6344,18,11,2,24.3,977,1260
6349,15,24,5,18.8,417,840
6385,16,6,9,5.4,670,1080
6400,9,11,1,4.7,707,1080
6418,24,1,10,22,375,840
6421,7,25,7,17.4,953,1260
6430,7,4,8,23.4,1066,1260
6432,11,16,6,15.7,574,840
6459,9,17,7,3.7,1044,1260
6462,20,16,5,6.1,531,840
6493,10,2,3,8.5,366,840
6503,15,5,3,1.7,373,840
6516,3,16,7,5.8,1027,1260
6553,3,23,5,15.3,442,840
6576,8,9,10,20.6,876,1260
6594,17,11,8,2.3,758,1080
6652,13,2,5,24,739,1080
6655,10,12,1,7.4,921,1260
6664,4,3,4,20.8,671,1080
6687,12,3,5,4.7,693,1080
6693,19,21,9,22.2,621,1080
6726,19,7,2,22.8,731,1080
6729,2,20,4,4.6,380,840
6763,20,16,1,5.4,1053,1260
6767,6,8,3,12.1,900,1260
6786,11,22,8,13.8,1009,1260
6815,6,15,9,21.4,833,1080
6899,17,14,3,25.4,412,840
6931,18,16,7,20.3,939,1260
6939,9,21,1,13.4,452,840
6940,20,21,2,1.6,360,840
6951,21,19,6,21.8,426,840
6987,22,14,7,6.9,404,840
6997,13,20,10,15.2,376,840
7010,3,23,1,24.7,398,840
7040,7,8,1,5.4,958,1260
7053,5,2,9,2.6,636,1080
7055,8,15,8,14,499,840
7058,18,13,2,14.8,850,1260
7066,3,21,5,14.3,781,1080
7107,10,14,10,23.5,694,1080
7139,2,8,4,7.1,420,840
7155,15,16,8,23.4,925,1260
7161,10,7,4,23.6,366,840
7191,5,18,9,2.1,607,1080
7207,7,17,6,3.8,826,1080
7211,20,16,6,22.1,687,1080
7221,14,4,9,1.9,502,840
7224,23,14,6,14.1,372,840
7254,10,7,7,23.3,654,1080
7258,10,2,6,6.2,1048,1260
7266,19,24,8,16.8,853,1260
7289,22,4,6,13.1,570,840
7294,6,17,4,9.8,862,1260
7296,20,21,5,20.3,897,1260
7319,17,1,3,9,653,1080
7343,17,15,7,5,1054,1260
7361,25,23,3,19.4,929,1260
7389,20,12,7,23.2,469,840
7390,25,2,10,8.6,687,1080
7397,25,20,6,12.5,369,840
7430,20,13,1,1.5,524,840
7438,1,3,2,20.3,555,840
7509,6,9,10,2.7,365,840
7512,8,12,10,3.2,593,840
7542,9,19,8,26,438,840
7554,20,6,5,13.7,759,1080
7555,1,19,8,14.7,1059,1260
7563,5,1,5,26,752,1080
7576,3,10,6,9.2,598,840
7577,5,2,7,15.6,980,1260
7584,4,23,2,21.5,908,1260
7593,6,11,10,15.2,854,1260
7615,21,9,6,17.6,972,1260
7639,16,25,8,8.6,691,1080
7645,20,25,3,4,764,1080
7648,13,16,1,16.2,549,840
7658,1,17,9,16.1,604,1080
7661,1,15,4,20.4,1030,1260
7665,21,23,10,12.6,411,840
7668,12,11,9,19.8,546,840
7692,25,1,9,8.3,960,1260
7699,20,13,3,17,957,1260
7721,5,7,3,1.9,411,840
7722,7,25,9,13.1,575,840
7782,4,16,9,5,819,1080
7790,14,5,7,6.1,439,840
7854,21,2,4,12.7,815,1080
7873,25,23,1,24.4,975,1260
7916,22,12,8,14,982,1260
7924,18,24,10,24.2,431,840
7938,25,18,4,19.1,851,1260
7940,14,19,4,7.6,442,840
7941,7,9,6,22,711,1080
7942,22,7,9,15.5,419,840
7970,20,12,9,21.2,1021,1260
7982,6,8,8,11.3,827,1080
8024,14,22,7,13.1,744,1080
8027,2,19,10,21.9,813,1080
8104,18,1,4,16.9,465,840
8125,10,23,1,10.5,956,1260
8128,24,4,5,14.7,403,840
8149,22,23,6,2.1,1045,1260
8154,20,14,7,8.3,978,1260
8175,3,21,7,18.3,383,840
8182,8,6,5,3.9,390,840
8186,3,14,1,25.4,746,1080
8195,11,9,10,6.8,931,1260
8209,4,16,9,6.2,872,1260
8211,25,9,8,17.8,449,840
8221,19,17,1,8.9,629,1080
8247,20,4,5,4.1,466,840
8301,7,8,4,9.6,1079,1260
8321,18,2,1,15.1,686,1080
8340,17,12,1,2.7,927,1260
8343,19,20,10,22.6,642,1080
8370,12,14,9,1.1,772,1080
8372,3,19,5,3,360,840
8386,13,25,10,7.2,1033,1260
8479,14,9,6,1.1,531,840
8493,17,8,4,3.8,939,1260
8496,20,8,1,10.7,364,840
8525,4,10,4,14.9,1050,1260
8538,3,20,7,7.9,848,1260
8560,18,5,1,6.5,650,1080
8561,9,19,6,6.7,680,1080
8608,22,19,9,24.3,445,840
8609,24,16,10,5.4,684,1080
8613,22,11,8,2.2,980,1260
8647,3,15,9,19.9,728,1080
8718,23,24,7,1.4,454,840
8748,2,20,6,19.4,951,1260
8813,5,19,8,18.2,524,840
8819,9,23,2,21.9,712,1080
8821,10,16,5,9.7,510,840
8876,25,17,6,3.5,633,1080
8897,13,22,10,23.1,574,840
8907,23,8,7,4.9,664,1080
8938,4,24,8,8.3,713,1080
8947,7,20,1,16,768,1080
8952,22,5,8,2.2,844,1260
8972,17,10,4,11.9,1065,1260
9003,13,10,9,25.1,917,1260
9018,3,8,5,3.6,1072,1260
9055,3,4,3,14.3,420,840
9056,7,1,9,15.5,897,1260
9063,17,9,9,23.7,1074,1260
9081,21,24,8,10.7,893,1260
9098,19,1,6,11.2,747,1080
9101,9,17,9,17.7,550,840
9164,24,9,3,13.3,703,1080
9168,19,18,8,20.2,428,840
9207,12,23,8,14.6,985,1260
9218,3,18,10,18.8,594,840
9243,4,5,2,6.1,510,840
9251,25,8,5,5.5,800,1080
9256,25,16,8,10.1,450,840
9310,16,6,2,22.7,1027,1260
9322,24,2,5,8.2,693,1080
9347,6,12,10,9,939,1260
9357,9,4,10,10.8,889,1260
9368,12,24,10,22.6,609,1080
9372,15,17,9,12.5,746,1080
9378,19,1,4,19.7,959,1260
9380,22,18,9,12.2,989,1260
9393,13,1,2,19.5,885,1260
9394,21,17,5,22.7,473,840
9438,12,15,2,8.4,1034,1260
9459,9,16,10,20.2,1030,1260
9463,17,14,6,24.8,993,1260
9471,22,20,3,20.5,559,840
9483,7,14,7,19.6,1011,1260
9496,22,19,7,3.9,1074,1260
9509,7,10,6,11.6,716,1080
9512,12,7,8,25.9,659,1080
9558,22,12,1,2.9,947,1260
9643,6,11,1,11.3,728,1080
9687,22,2,2,12.6,612,1080
9692,6,10,4,7.9,886,1260
9729,3,14,8,14.8,653,1080
9760,25,12,5,5.1,1064,1260
9770,9,5,5,16.8,492,840
9772,19,9,8,19.8,699,1080
9826,17,6,10,11.9,751,1080
9832,2,12,6,15.9,1015,1260
9840,14,9,8,13.6,553,840
9855,5,6,9,14.7,654,1080
9911,19,23,4,6.4,411,840
9924,16,9,7,17,629,1080
9935,16,14,4,8.8,507,840
9951,15,7,8,23.6,1069,1260
9956,14,17,2,24.1,681,1080
9960,8,11,5,23.3,477,840
9973,9,16,10,2.2,419,840
9982,2,18,2,13.6,364,840
9996,3,14,7,24.1,622,1080
